Site,BUFF_DIST,LC_class20,LC_class32,LC_class33,LC_class34,LC_class50,LC_class110,LC_class120,LC_class210,LC_class220,LC_class230
LU15_21,1250,0,0,0.005136047,0.046468252,0.034181643,0.063930384,0,0.543373967,0.200873496,0.106036211
LU15_23,1250,0,0,0,0.054888507,0.064941089,0.013634278,0,0.77307838,0.018640783,0.074816962
LU15_41,1250,0,0,0.004218897,0.048423644,0.263388008,0.000950785,0,0.556792283,0.00559671,0.120629673
LU15_25,1250,0,0,0,0.045936205,0.157826862,0.002865346,0,0.717737158,0.008896369,0.066738059
LU15_09,1250,0,0,0,0.046915283,0.061933504,0.005198321,0,0.814481713,2.07E-05,0.071450479
LU15_24,1250,0,0,0,0.06183696,0.002721862,0.054257202,0,0.531562119,0.072987211,0.276634646
LU15_46,1250,0,0,0,0.047480375,0.017171108,0.036686054,0,0.514120145,0.192271401,0.192270916
LU15_40,1250,0,0,0,0,0.005105478,0.161141195,0,0.468127911,0,0.365625416
LU15_16,1250,0,0,0,0.01609622,0.036305865,0.127211947,0,0.743592998,0.012350976,0.064441993
LU15_04,1250,0,0,0,0.037259189,0.000301956,0,0,0.962438855,0,0
LU15_36,1250,0,0,0,0.045466909,0.063540669,0.124198016,0,0.746275202,0,0.020519204
LU15_03,1250,0,0,0.011372679,0.061998539,0.507912471,0.086727704,0,0.309891081,0.008123882,0.013973643
LU15_15,1250,0,0,0.011372679,0.070706357,0.424134472,0.026099467,0,0.364250889,0.005190606,0.098245529
LU15_14,1250,0,0,0.014524254,0.045340742,0.119752658,0.064028552,0,0.598359163,0.157994631,0
LU15_22,1250,0,0,0,0,0.09433153,0.018067995,0,0.819828396,0.06777208,0
LU15_61,1250,0,0,0,0,0.018353694,0,0,0.880278142,0.101368164,0
LU21_106,1250,0.029556869,0,0,0,0.030056987,0.014929375,0,0.534044251,0.072138834,0.319273684
LU21_10,1250,0.187461335,0,0,0,0.008621224,0.060845186,0,0.540673168,0.168021368,0.034377718
LU21_16,1250,0,0,0,0,0.080252566,0.015776037,0,0.818674179,0,0.085297219
LU21_107,1250,0,0,0,0,0.072597633,0.002841685,0,0.852271432,0.006362929,0.065926321
LU21_41,1250,0,0,0,0,0.035798797,0,0,0.920954216,0,0.043246987
LU21_63,1250,0,0,0,0,0.031248885,0.047072916,0,0.606178269,0.088400468,0.227099463
LU21_27,1250,0.062168173,0,0,0,0.048328712,0.006165297,0,0.857582283,0,0.025755536
LU21_23,1250,0,0,0,0,0.037228777,0.001237264,0,0.961533959,0,0
LU21_21,1250,0,0,0,0,0,0.059248931,0,0.914392942,0.010074419,0.016283707
LU21_82,1250,0,0,0,0,0.246788009,0.024634561,0,0.47378541,0.088628429,0.166163591
LU21_871,1250,0.108832141,0,0,0,0.041118961,0.010914106,0,0.233384167,0.201125072,0.404625552
LU21_164,1250,0.019580267,0,0,0,0.144531544,0.046815484,0,0.766139082,2.20E-05,0.022911636
LU21_36,1250,0,0,0,0,0.017812368,0.005635689,0,0.961306847,0,0.015245096
LU21_14,1250,0,0,0,0,0.142990917,0,0,0.754633451,0,0.102375632
LU21_32,1250,0,0,0,0,0.077602024,0,0,0.894465092,0,0.027932885
LU21_126,1250,0,0,0,0,0,0,0,0.990879437,0.009120563,0
LU21_122,1250,0.018914622,0,0,0,0.055606122,0.015865732,0,0.902948891,0,0.006664633
LU21_56,1250,0.044656763,0,0,0,0.010896571,0.036053512,0,0.767984907,0.11387171,0.026536537
LU21_57,1250,0.114272593,0,0,0,0.008763892,0.125825077,0,0.703185826,0.02905692,0.018895692
LU21_09,1250,0,0,0,0,0.070945633,0.040969422,0,0.621536554,0.117924543,0.148623848
LU21_98,1250,0.110065504,0,0.01073077,0,0.02689846,0.024899029,0,0.719517505,0.030228412,0.07766032
LU21_119,1250,0.00167447,0,0,0,0.091661694,0.005925642,0,0.785719368,0.023570796,0.09144803
LU21_52,1250,0.003790894,0,0,0,0,0,0,0.850554039,0.085667042,0.059988025
LU21_59,1250,0.17319889,0,0,0,0,0,0,0.03415745,0.550040532,0.242603128
LU21_68,1250,0,0,0,0,0,0,0,0.492092432,0.326097367,0.181810202
LU21_109,1250,0,0,0,0,0.011141339,0.005472337,0,0.914338636,0,0.069047688
LU21_93,1250,0,0,0,0,0.091350209,0.02036201,0,0.524352765,0.055889893,0.308045123
LU21_114,1250,0.067131551,0,0,0,0.017915029,0.012656941,0,0.469454099,0.172571255,0.260271125
LU21_105,1250,0,0,0,0,0.031683495,0.096169882,0,0.401408415,0.269276988,0.20146122
LU21_100,1250,0.000942817,0,0,0,0.022775928,0.023540221,0,0.8757801,0,0.076960935
LU21_74,1250,0.118575056,0,0,0,0.004677472,0.093284505,0,0.619991296,0.033796403,0.129675269
LU21_78,1250,0.160935648,0,0,0,0,0.016125388,0,0.327369784,0.08610286,0.409466321
LU21_153,1250,0.017120161,0,0,0,0.010200499,0.090459757,0,0.79817502,0.023291822,0.060752741
LU21_06,1250,0,0,0,0,0.001882337,0.005044332,0,0.504078869,0.356474067,0.132520394
LU21_116,1250,0.126272727,0,0,0,0,0.041944399,0,0.082228438,0.634936937,0.114617499
LU21_97,1250,0.124572465,0,0,0,0,0.057008752,0,0.018618181,0.569819431,0.22998117
LU01_13,1250,0.263305667,0,0,0.026880391,0.004750499,0,0.017426212,0.01364902,0.67398821,0
LU01_30,1250,0,0,0,0.049526696,0.240051688,0.09383409,0,0.182922559,0.42771388,0.005951085
LU01_85,1250,0,0,0.000371442,0.098710731,0.089463457,0.040147055,0,0.294309951,0.476997368,0
LU01_66,1250,0.008422511,0,0,0.167372102,0.081426485,0.042771662,0,0.510761241,0.109535341,0.079710659
LU01_76,1250,0.007491169,0,0,0.202982418,0.118818475,0.118010031,0,0.357027845,0.178025882,0.017644174
LU01_73,1250,0.000956383,0,0,0.018760813,0.244636287,0.014952372,0,0.648656441,0.036228927,0.035808777
LU01_75,1250,0.014796712,0,0,0.119563731,0.17457316,0.05741101,0,0.440585953,0.192873341,0.000196096
LU01_47,1250,0.007383071,0,0,0.213083813,0.097928073,0.202689716,0,0.131727633,0.293990367,0.053197327
LU01_74,1250,0,0,0,0.050049006,0.05304367,0.098454445,0,0.642851556,0.046851129,0.108750193
LU01_44,1250,0.168157965,0,0,0.211189225,0.062298102,0.118242223,0,0.14565316,0.252841033,0.04161829
LU01_41,1250,0.389204555,0,0,0.059815329,0.12075293,0.019752318,0,0.067789284,0.328570025,0.014115562
LU01_64,1250,0,0,0,0,0.168279871,0.04441278,0,0.581667022,0.136848121,0.068792205
LU01_86,1250,0,0,0.063073683,0,0.020337394,0.04925916,0,0.771247904,0.026222558,0.069859295
LU01_79,1250,0,0,0,0,0.309663281,0.05259758,0,0.633401916,0,0.004337223
LU01_63,1250,0.000454338,0,0,0,0.145641879,0,0,0.698704358,0.129785672,0.025413753
LU01_72,1250,0,0,0,0,0.065148854,0.042029927,0,0.712656522,0.180164697,0
LU01_67,1250,0,0,0.014142253,0.025738013,0.015071858,0.044156374,0,0.279798369,0.577862145,0.043230988
LU01_77,1250,0.10574437,0,0.010918775,0.12198806,0.205343309,0,0,0.4520468,0.087174818,0.016783867
LU01_32,1250,0,0,0.058119882,0.065661865,0.034146356,0.038551965,0,0.221815691,0.543816604,0.037887636
LU01_36,1250,0,0,0,0.038927309,0.10393296,0.083594628,0,0.579791082,0.18851686,0.005237161
LU01_84,1250,0,0,0,0.039064194,0.077318176,0.000702738,0,0.76520333,0.08509155,0.032620012
LU01_25,1250,0.324142232,0,0.003271254,0.046005943,0.037878863,0.004842784,0,0.467560517,0.097160514,0.019137896
LU01_83,1250,0,0,0.064859687,0.050501757,0.029067641,0.087740472,0,0.524788432,0.204114043,0.038927968
LU01_80,1250,0,0,0.014226889,0.091554714,0.208366821,0.02890004,0,0.367984705,0.288877224,8.96E-05
LU01_70,1250,0,0,0,0.031560338,0.038669373,0.017330213,0,0.475790644,0.253216781,0.183432652
LU01_48,1250,0.005434785,0,0,0.113218012,0.03621073,0.096904822,0,0.373661268,0.315393726,0.059176652
LU01_45,1250,0,0,0,0.090366548,0.104408607,0.044191903,0,0.243522601,0.383247757,0.134262582
LU01_11,1250,0.339148986,0,0,0.14700268,0.025649666,0.060255335,0,0.077656615,0.350286735,0
LU01_40,1250,0,0,0,0.116620334,2.02E-06,0.129194544,0,0.111906697,0.628209644,0.01406676
LU01_06,1250,0.011748529,0,0,0.022577862,0.08405415,0.029963461,0.010493419,0.053030455,0.788132126,0
LU01_10,1250,0,0,0.013784098,0.054680954,0.055455002,0.03224264,0.004700405,0.20928196,0.604378513,0.025476428
LU01_43,1250,0.07739039,0,0,0.199884526,0.089456125,0.153106581,0,0.139571926,0.289046535,0.051543914
LU01_71,1250,0,0,0,0.158327722,0.043996103,0.010655001,0,0.681295296,0.105725871,0
LU01_22,1250,0.031060863,0,0,0.157739859,0.086334275,0.01068028,0,0.372042501,0.325015341,0.017126879
LU01_60,1250,0.029260859,0,0,0.085744905,0.193107052,0.035570558,0,0.311610548,0.265871815,0.078834263
LU01_78,1250,0,0,0,0,0.184051135,0,0,0.705225728,0.099687388,0.011035749
LU01_46,1250,0,0,0,0.261457505,0.141490574,0.145749219,0,0.33056963,0.066988512,0.053744557
LU01_82,1250,0.006542347,0,0,0.038860237,0.028343029,0,0,0.889760444,0.019836749,0.016657212
LU01_27,1250,0.002208087,0,0,0.182505265,0.076240339,0.087727308,0,0.073090183,0.578228817,0
LU13_18,1500,0.078369459,0,0,0.070264153,0.119208871,0.088527936,0,0.544319216,0.083934956,0.015375409
LU13_15,1500,0.204688525,0,0.017534196,0.049747138,0.057893667,0.083176256,0,0.413028634,0.033989706,0.139941874
LU13_03,1500,0,0,0,0,0.15762964,0,0,0.817247765,0,0.025122595
LU13_34,1500,0,0,0,0,0.050009645,0.000162131,0,0.949828223,0,0
LU13_57,1500,0.003715313,0,0,0.045772,0.034649731,0.071349629,0,0.83028328,0.010490936,0.003739112
LU13_16,1500,0.064590791,0,0,0.033385891,0.03572217,0.093297531,0,0.699968433,0.040883054,0.032152128
LU13_21,1500,0.042915604,0,0.248708914,0.128553901,0.131253285,0.063967434,0,0.280135551,0.063159416,0.041305895
LU13_37,1500,0,0,0,0,0.073077548,0.006726185,0,0.920196267,0,0
LU13_55,1500,0,0,0,0,0.201533654,0,0,0.798466346,0,0
LU13_47,1500,0,0,0,0,0.017320432,0.039879749,0,0.911327129,0.031099959,0.000372732
LU13_51,1500,0,0,0,0,0.022387287,0.033722208,0,0.939708124,0.004182381,0
LU13_27,1500,0,0,0,0,0.001287152,0.068620198,0,0.917156285,0.004182381,0.008753984
LU13_05,1500,0,0,0,0,0.066401425,0.056161549,0,0.83245637,0.010379989,0.034600668
LU13_26,1500,0,0,0,0,0.007382723,0.04202853,0,0.936382069,0.014206679,0
LU13_35,1500,0,0,0,0,0.05723742,0,0,0.94276258,0,0
LU13_13,1500,0,0,0,0,0.087628674,0.049010244,0,0.845081743,0.018279339,0
LU13_128,1500,0,0,0,0,0.06233441,0.058036773,0,0.806239851,0.008760695,0.064628271
LU13_131,1500,0,0,0,0,0.135567593,0.105154091,0,0.751508003,0.007770313,0
LU13_12,1500,0,0,0,0,0.091343678,0.111597319,0,0.722638821,0.008796447,0.065623735
LU13_33,1500,0,0,0,0,0.12722016,0.171336306,0,0.701443533,0,0
LU13_32,1500,0,0,0,0,0.153478925,0.199804289,0,0.646716786,0,0
LU13_30,1500,0,0,2.48E-05,0,0.115552988,0.180825798,0,0.703596376,0,0
LU13_53,1500,0,0,0,0,0.031956295,0.061989377,0,0.906054328,0,0
LU13_22,1500,0,0,0,0,0.103796918,0.045643382,0,0.616470663,0.163326129,0.070762907
LU13_19,1500,0,0,0,0,0.058811516,0.051861745,0,0.756841023,0.110533506,0.02195221
LU13_45,1500,0,0,0,0,0.048841866,0.044167405,0,0.906552606,0.000438123,0
LU13_08,1500,0,0,0,0,0.021623383,0.047302741,0,0.833390153,0.068435366,0.029248357
LU13_43,1500,0,0,0,0,0.028064329,0.047953438,0,0.878650588,0.015236147,0.030095499
LU13_41,1500,0,0,0,0,0.006025782,0.046466827,0,0.804303811,0.117386983,0.025816597
LU13_59,1500,0,0,0,0,0.081600196,0.059689138,0,0.855674419,0.003036247,0
LU13_06,1500,0,0,0,0,0.016870813,0.051186787,0,0.83786541,0.005265129,0.088811861
LU13_14,1500,0,0,0,0,0.003576739,0.050190404,0,0.746542862,0.115871564,0.08381843
LU13_52,1500,0,0,0,0,0.144017398,0,0,0.855982602,0,0
LU13_36,1500,0,0,0,0,0.074575965,0.000102746,0,0.925321289,0,0
LU13_38,1500,0,0,0,0,0.086756992,0.020119303,0,0.893123705,0,0
LU13_20,1500,0,0,0,0,0.032555664,0.044062859,0,0.705766125,0.146852444,0.070762907
LU13_17,1500,0,0,0,0,0.045725292,0.048158442,0,0.732380617,0.116067121,0.057668528
LU13_56,1500,0,0,0,0,0.036414784,0,0,0.833740166,0.114374322,0.015470729
LU13_49,1500,0,0,0,0,0.026571079,0.050595017,0,0.922833904,0,0
LU13_70,1500,0.003715313,0,0,0.040140702,0.045541414,0.052513625,0,0.846221175,0,0.011867771
LU13_11,1500,0.013035438,0,0.040224454,0.048133727,0.048109875,0,0,0.770999352,0,0.079497153
LU15_44,1500,0,0,0,0.024875077,0.019226205,0.035433181,0,0.85025675,0,0.070208786
LU15_11,1500,0,0,0,0.024138148,0,0.019451946,0,0.953097971,0.003311935,0
LU15_19,1500,0,0,0,0.023642279,0,0.012453815,0,0.959351873,0.003311935,0.001240098
LU15_07,1500,0,0,0.003566699,0.039784204,0.025255199,0.022011149,0,0.774408632,0.043950785,0.091023332
LU15_34,1500,0,0,0,0.0347827,0.220299961,0.047034462,0,0.354275777,0,0.3436071
LU15_37,1500,0,0,0,0.036165213,0.024566544,0.028017361,0,0.856575633,0,0.054675249
LU15_18,1500,0,0,0,0.038825883,0.089926788,0.067896639,0,0.795773815,0.006178034,0.00139884
LU15_43,1500,0,0,0,0.029322106,0.023756773,0.02593698,0,0.85623807,0,0.064746071
LU15_10,1500,0,0,0,0.036058711,0.027422547,0.096273743,0,0.791206896,0,0.049038104
LU15_58,1500,0,0,0,0.029725602,0.040811764,0.164863125,0,0.689092671,0.002000035,0.073506803
LU15_08,1500,0,0,0,0.01009156,0.000563945,0.022948273,0,0.961562455,0,0.004833766
LU15_12,1500,0,0,0,0.047156611,0.000186101,0.010755853,0,0.921286757,0,0.020614678
LU15_17,1500,0,0,0,0,0.026962554,0.16084361,0,0.521530194,0.008577067,0.282086575
LU15_01,1500,0,0,0,0.044902884,0.269867055,0.13081855,0,0.547867803,0,0.006543709
LU15_26,1500,0,0,0,0.040778663,0.229544458,0.109489089,0,0.560726185,0,0.059461604
LU15_27,1500,0.00363039,0,0,0.030297033,0.13748464,0.082983649,0,0.666499967,0,0.079104319
LU15_28,1500,0,0,0,0.040820281,0.006369106,0.086701154,0,0.858416771,0,0.007692688
LU15_02,1500,0,0,0,0.036956641,0.024613059,0.047557276,0,0.884077911,0,0.006795113
LU15_29,1500,0,0,0,0.031461412,0.019426039,0.040461778,0,0.893258761,0,0.015392011
LU15_30,1500,0,0,0,0.035905153,0.002096202,0.039213222,0,0.896820692,0,0.025964731
LU15_31,1500,0,0,0,0.034542522,0.004394684,0.071222236,0,0.870580797,0,0.019259762
LU15_32,1500,0,0,0,0.039648665,0.010041956,0.102873638,0,0.831486714,0.001739374,0.014209653
LU15_20,1500,0,0,0,0.038292824,0.005662609,0.035752089,0,0.483987221,0.158276043,0.278029213
LU15_21,1500,0,0,0.003566699,0.039575469,0.023961995,0.059190788,0,0.572305254,0.160688614,0.140711181
LU15_23,1500,0,0,0,0.051936337,0.073148539,0.014659014,0,0.693657756,0.027902057,0.138696298
LU15_41,1500,0,0,0.00292979,0.038828693,0.247799324,0.006689674,0,0.590445688,0.020082498,0.093224332
LU15_25,1500,0,0,0,0.038218994,0.156167358,0.023871864,0,0.729217876,0.006178034,0.046345875
LU15_09,1500,0,0,0.003474652,0.040229646,0.095785768,0.043537422,0,0.74342105,0.004925444,0.068626019
LU15_24,1500,0,0,0,0.050815058,0.006088092,0.043472695,0,0.496957425,0.113325122,0.289341608
LU15_46,1500,0,0,0.000819421,0.04079119,0.011924381,0.033247988,0,0.528845899,0.178002982,0.206368138
LU15_40,1500,0,0,0,0,0.00893954,0.148982071,0,0.55787512,0.000988631,0.283214639
LU15_16,1500,0,0,0,0.013720436,0.026962554,0.125578659,0,0.745403833,0.012093085,0.076241432
LU15_04,1500,0,0,0,0.031601071,0.007628191,0,0,0.960770737,0,0
LU15_36,1500,0,0,0,0.037660822,0.066113421,0.10157968,0,0.777564584,0,0.017081493
LU15_03,1500,0,0,0.007897694,0.051770359,0.46346227,0.067671659,0,0.345073878,0.019809062,0.044315079
LU15_15,1500,0,0,0.007897694,0.062691314,0.367494325,0.023350002,0,0.44339091,0.015954129,0.079221627
LU15_14,1500,0,0,0.014670177,0.041598205,0.127850939,0.051527085,0,0.6546351,0.109718493,0
LU15_22,1500,0,0,0,0,0.103189155,0.016033224,0,0.824711786,0.056065836,0
LU15_61,1500,0,0,0,0,0.033741377,0,0,0.89182395,0.074434673,0
LU21_106,1500,0.098116902,0,0,0,0.038762045,0.019744114,0,0.48864068,0.071575808,0.283160451
LU21_10,1500,0.180081874,0,0,0,0.009601812,0.046417007,0,0.592242975,0.138159419,0.033496913
LU21_16,1500,0.004738912,0,0,0,0.141836393,0.01360866,0,0.755568793,0,0.084247241
LU21_107,1500,0,0,0,0,0.050415023,0.003800234,0,0.875655311,0.013229529,0.056899903
LU21_41,1500,0,0,0,0,0.037898428,0,0,0.922927473,0,0.039174098
LU21_63,1500,0.000199482,0,0,0,0.053255751,0.036898339,0,0.600789677,0.126954485,0.181902267
LU21_27,1500,0.062714478,0,0,0,0.059501293,0.004281456,0,0.82438749,0,0.049115282
LU21_23,1500,0,0,0,0,0.053360417,0.009885569,0,0.936754014,0,0
LU21_21,1500,0.024975147,0,0,0,0.003811811,0.079638575,0,0.866680862,0.009305972,0.015587633
LU21_82,1500,0,0,0,0,0.238243508,0.032789736,0,0.473253557,0.087068283,0.168644916
LU21_871,1500,0.157750807,0,0,0,0.035892625,0.019613252,0,0.251183252,0.168120707,0.367439357
LU21_164,1500,0.022643192,0,0,0,0.136642781,0.04169937,0,0.758164859,0.004889211,0.035960587
LU21_36,1500,0,0,0,0,0.019822808,0.008622598,0,0.959075334,0,0.01247926
LU21_14,1500,0.001771739,0,0,0,0.128913209,0.000981257,0,0.765487119,0,0.102846677
LU21_32,1500,0,0,0,0,0.073053034,0,0,0.890085695,0,0.036861271
LU21_126,1500,0.00126983,0,0,0,0.003033699,0,0,0.989362746,0.006333724,0
LU21_122,1500,0.021998418,0,0,0,0.049551658,0.018338695,0,0.905483011,0,0.004628218
LU21_56,1500,0.107665223,0,0,0,0.007906189,0.047853969,0,0.69231385,0.096410233,0.047850536
LU21_57,1500,0.120796821,0,0,0,0.006086036,0.10517103,0,0.703985196,0.028564391,0.035396526
LU21_09,1500,0.010532499,0,0,0,0.071763091,0.046495861,0,0.602376606,0.144910294,0.12392165
LU21_98,1500,0.10065166,0,0.020190068,0,0.028449379,0.047634426,0,0.713149782,0.033545137,0.056379548
LU21_119,1500,0.033081972,0,0,0,0.071126263,0.028211968,0,0.738597285,0.020281227,0.108701285
LU21_52,1500,0.002632565,0,0,0,0,0,0,0.885602728,0.059491002,0.052273706
LU21_59,1500,0.175353832,0,0,0,0,0.010589566,0,0.062034193,0.499385504,0.252636905
LU21_68,1500,0,0,0,0,0,0,0,0.492785166,0.3087347,0.198480134
LU21_109,1500,0,0,0,0,0.032343978,0.003800234,0,0.889813583,0.001279647,0.072762559
LU21_93,1500,0.023798772,0,0,0,0.079212556,0.024922427,0,0.521560653,0.049982285,0.300523306
LU21_114,1500,0.065226661,0,0,0,0.014257707,0.009946422,0,0.484405319,0.162535337,0.263628553
LU21_105,1500,0.003123195,0,0,0,0.040330894,0.073853268,0,0.378333602,0.296995832,0.207363209
LU21_100,1500,0.010491001,0,0,0,0.015816617,0.018650911,0,0.872495395,0,0.082546075
LU21_74,1500,0.123107646,0,0,0,0.007750765,0.079111801,0,0.569002927,0.052924605,0.168102256
LU21_78,1500,0.152729891,0,0,0,0,0.017055009,0,0.315098286,0.088355403,0.426761411
LU21_153,1500,0.011889001,0,0,0,0.019307149,0.094212465,0,0.755809055,0.046853546,0.071928784
LU21_06,1500,0.017264845,0,0,0,0.0202181,0.003503009,0,0.454821577,0.375019365,0.129173104
LU21_116,1500,0.10828622,0,0,0,0,0.030618113,0,0.122560152,0.621128866,0.117406649
LU21_97,1500,0.133243291,0,0,0,0,0.075151029,0,0.039146312,0.547129611,0.205329757
LU01_13,1500,0.276485422,0,0,0.023017964,0.006666333,0,0.040140033,0.01026118,0.643429068,0
LU01_30,1500,0,0,0,0.040330049,0.253963202,0.091282729,0,0.256222893,0.347798252,0.010402875
LU01_85,1500,0,0,0.004346379,0.093270118,0.107725872,0.052349254,0,0.262732714,0.479575664,0
LU01_66,1500,0.005848966,0,0,0.184227242,0.088540614,0.050834803,0,0.459836447,0.155357302,0.055354624
LU01_76,1500,0.008574868,0,0,0.188404918,0.112487327,0.10145735,0,0.379880072,0.19101256,0.018182903
LU01_73,1500,0.01396977,0,0,0.015166025,0.242028958,0.028745408,0,0.589663803,0.082925648,0.027500387
LU01_75,1500,0.010275494,0,0,0.151586289,0.165037482,0.065760167,0,0.412948596,0.181663273,0.012728699
LU01_47,1500,0.005290411,0,0,0.212577353,0.115798989,0.194751432,0,0.148879419,0.252909845,0.06979255
LU01_74,1500,0,0,0,0.038345582,0.064967929,0.095935626,0,0.599973242,0.089727174,0.111050446
LU01_44,1500,0.201774246,0,0,0.179437962,0.061312445,0.138605697,0,0.104849673,0.285118391,0.028901591
LU01_41,1500,0.396573837,0,0,0.05090594,0.10466185,0.01842654,0,0.051198774,0.321268483,0.056964581
LU01_64,1500,0.002023426,0,0,0,0.222903811,0.048544633,0,0.544037975,0.109726728,0.072763427
LU01_86,1500,0,0,0.070481794,0.001532321,0.024362548,0.038153279,0,0.766078723,0.049464599,0.04992673
LU01_79,1500,0,0,0,0,0.325743522,0.04752841,0,0.618157444,0,0.008570624
LU01_63,1500,0.022405995,0,0,0,0.1351893,0,0,0.69956452,0.117971003,0.024869181
LU01_72,1500,0.000142035,0,0,0,0.065704147,0.034805551,0,0.704786156,0.194562111,0
LU01_67,1500,0,0,0.017001486,0.041185188,0.014742434,0.041009425,0,0.303882316,0.546074159,0.036104994
LU01_77,1500,0.116859661,0,0.009879784,0.102593686,0.200876157,0.004587765,0,0.422436373,0.131111119,0.011655463
LU01_32,1500,0,0,0.042411864,0.050887688,0.030388994,0.050902408,0,0.259568556,0.519791099,0.046049392
LU01_36,1500,0,0,0,0.032436186,0.136910132,0.07435029,0,0.539280586,0.201591751,0.015431055
LU01_84,1500,0.002894406,0,0,0.033236996,0.069801627,0.022916407,0,0.746780273,0.101620542,0.022749749
LU01_25,1500,0.276076399,0,0.00788574,0.052282005,0.050422075,0.005504893,0,0.479534886,0.113928898,0.014365118
LU01_83,1500,0,0,0.047332632,0.044399467,0.05467372,0.086527919,0,0.502743384,0.226245002,0.038077876
LU01_80,1500,0,0,0.009879784,0.082613902,0.187739838,0.030105754,0,0.376572753,0.306392978,0.006694994
LU01_70,1500,0,0,0,0.028730789,0.057267105,0.016389837,0,0.437459888,0.304807431,0.155344951
LU01_48,1500,0.008221912,0,0,0.130343979,0.03188086,0.100360942,0,0.360975412,0.272179261,0.09603763
LU01_45,1500,0,0,0,0.077851309,0.082159428,0.044393753,0,0.233517154,0.389568506,0.172509851
LU01_11,1500,0.300680892,0,0,0.182512258,0.024946872,0.072569167,0,0.077520459,0.337329858,0.004440497
LU01_40,1500,0,0,0.000445902,0.100661689,0.015696183,0.097024998,0,0.11913069,0.655498297,0.011542237
LU01_06,1500,0.014525106,0,0.002309443,0.027064903,0.101470413,0.0335714,0.033573128,0.049178782,0.738306824,0
LU01_10,1500,0,0,0.009849515,0.043292945,0.046434205,0.032408318,0.019344118,0.233927461,0.596130337,0.018613098
LU01_43,1500,0.097643359,0,0,0.195608463,0.084835066,0.132848039,0,0.13778695,0.313841299,0.037436826
LU01_71,1500,0.001104155,0,0,0.148135057,0.064555541,0.027234201,0,0.618553289,0.135865719,0.004552032
LU01_22,1500,0.021570044,0,0,0.140804064,0.076746764,0.023683394,0,0.397707547,0.315178728,0.024309446
LU01_60,1500,0.03264141,0,0,0.079415889,0.206422831,0.03197931,0,0.286623518,0.308171023,0.054746016
LU01_78,1500,0.000563429,0,0,0,0.194869683,0.001991772,0,0.614568801,0.159993846,0.028012468
LU01_46,1500,0,0,0,0.229976442,0.149464409,0.151243975,0,0.320073771,0.104227686,0.045013712
LU01_82,1500,0.004543296,0,0,0.031876889,0.025347763,0,0,0.86081566,0.032652473,0.044763933
LU01_27,1500,0.013270953,0,0,0.15515779,0.068209921,0.082977259,0,0.114331102,0.566052981,0
LU13_18,1750,0.066329138,0,0.001640497,0.072415286,0.127575041,0.072216742,0,0.547079328,0.092623791,0.020120179
LU13_15,1750,0.231862625,0,0.012882266,0.047560782,0.069417845,0.072463599,0,0.410355301,0.025315254,0.130142326
LU13_03,1750,0,0,0,0,0.182377622,0,0,0.799164961,0,0.018457417
LU13_34,1750,0,0,0,0,0.062666473,0.005412442,0,0.931921086,0,0
LU13_57,1750,0.002729618,0,0.002176062,0.040489864,0.036479075,0.06113487,0,0.838424065,0.011654412,0.006912036
LU13_16,1750,0.053396253,0,0,0.031048739,0.061575304,0.08208755,0,0.678527937,0.047103753,0.046260462
LU13_21,1750,0.061533948,0,0.249659821,0.116999379,0.122317675,0.052257739,0,0.264205851,0.096247929,0.03677766
LU13_37,1750,0,0,0,0,0.092062879,0.013242963,0,0.894694158,0,0
LU13_55,1750,0,0,0,0,0.183804454,0,0,0.816195546,0,0
LU13_47,1750,0,0,0,0,0.018533999,0.034085393,0,0.882647436,0.051949692,0.01278348
LU13_51,1750,0,0,0,0,0.029355302,0.040290031,0,0.927281898,0.00307277,0
LU13_27,1750,0,0,0,0,0.006008844,0.060708743,0,0.922017421,0.00307277,0.008192223
LU13_05,1750,0,0,0,0,0.049710234,0.04611814,0,0.819714143,0.015386345,0.069071137
LU13_26,1750,0,0,0,0,0.019003629,0.035054603,0,0.930425175,0.015516594,0
LU13_35,1750,0,0,0,0,0.049054452,0,0,0.950945548,0,0
LU13_13,1750,0,0,0,0,0.08378022,0.046562873,0,0.85549654,0.013429718,0.000730648
LU13_128,1750,0,0,0,0,0.074014482,0.055423401,0,0.795231393,0.009022514,0.066308209
LU13_131,1750,0,0,0,0,0.106408927,0.082834184,0,0.793796076,0.009749597,0.007211216
LU13_12,1750,0,0,0,0,0.105688772,0.096130541,0,0.718837718,0.006473221,0.072869748
LU13_33,1750,0,0,0,0,0.154551556,0.148687494,0,0.690259271,0.004218467,0.002283212
LU13_32,1750,0,0,0,0,0.12967805,0.182504274,0,0.687817676,0,0
LU13_30,1750,0,0,0.0231728,0,0.101912251,0.164358582,0,0.710556367,0,0
LU13_53,1750,0,0,0,0,0.046730715,0.053943973,0,0.899325312,0,0
LU13_22,1750,0,0,0,0,0.099733054,0.041874929,0,0.658814918,0.144432994,0.055144105
LU13_19,1750,0,0,0,0,0.063289913,0.043786358,0,0.758473761,0.101192753,0.033257215
LU13_45,1750,0,0,0,0,0.04420837,0.038211421,0,0.900492811,0.014001408,0.00308599
LU13_08,1750,0,0,0,0,0.026748453,0.042756746,0,0.794660138,0.114346074,0.021488588
LU13_43,1750,0,0,0,0,0.030149833,0.039327101,0,0.865420534,0.036848687,0.028253846
