"Site","BUFF_DIST","LC_class20","LC_class32","LC_class33","LC_class34","LC_class50","LC_class110","LC_class120","LC_class210","LC_class220","LC_class230"
"LU13_17","1750","0","0","0","0","0.473684210526316","0.0526315789473684","0","0.105263157894737","0.263157894736842","0.105263157894737"
"LU13_56","1750","0","0","0","0","0.545454545454545","0","0","0.0909090909090909","0.272727272727273","0.0909090909090909"
"LU13_49","1750","0","0","0","0","0.444444444444444","0.111111111111111","0","0.444444444444444","0","0"
"LU13_70","1750","0.0476190476190476","0","0","0.0476190476190476","0.523809523809524","0.0952380952380952","0","0.238095238095238","0","0.0476190476190476"
"LU13_11","1750","0.133333333333333","0","0.133333333333333","0.0666666666666667","0.466666666666667","0","0","0.0666666666666667","0","0.133333333333333"
"LU15_44","1750","0","0","0","0.125","0.125","0.25","0","0.25","0","0.25"
"LU15_11","1750","0","0","0","0.142857142857143","0","0.571428571428571","0","0.142857142857143","0.142857142857143","0"
"LU15_19","1750","0","0","0","0.1","0","0.4","0","0.2","0.1","0.2"
"LU15_07","1750","0","0","0.04","0.04","0.28","0.04","0","0.2","0.24","0.16"
"LU15_34","1750","0","0","0","0.0285714285714286","0.342857142857143","0.171428571428571","0","0.314285714285714","0","0.142857142857143"
"LU15_37","1750","0","0","0","0.0909090909090909","0.181818181818182","0.363636363636364","0","0.272727272727273","0","0.0909090909090909"
"LU15_18","1750","0","0","0","0.0434782608695652","0.391304347826087","0.217391304347826","0","0.217391304347826","0.0434782608695652","0.0869565217391304"
"LU15_43","1750","0","0","0","0.0769230769230769","0.153846153846154","0.384615384615385","0","0.230769230769231","0","0.153846153846154"
"LU15_10","1750","0","0","0","0.0714285714285714","0.285714285714286","0.214285714285714","0","0.285714285714286","0","0.142857142857143"
"LU15_58","1750","0","0","0","0.0476190476190476","0.238095238095238","0.238095238095238","0","0.238095238095238","0.0952380952380952","0.142857142857143"
"LU15_08","1750","0","0","0","0.0833333333333333","0.166666666666667","0.5","0","0.0833333333333333","0","0.166666666666667"
"LU15_12","1750","0","0","0","0.0909090909090909","0.0909090909090909","0.363636363636364","0","0.272727272727273","0","0.181818181818182"
"LU15_17","1750","0","0","0","0.0476190476190476","0.0952380952380952","0.142857142857143","0","0.333333333333333","0.0952380952380952","0.285714285714286"
"LU15_01","1750","0","0","0","0.0434782608695652","0.478260869565217","0.130434782608696","0","0.217391304347826","0","0.130434782608696"
"LU15_26","1750","0.0357142857142857","0","0","0.0357142857142857","0.392857142857143","0.142857142857143","0","0.25","0","0.142857142857143"
"LU15_27","1750","0.0434782608695652","0","0","0.0434782608695652","0.347826086956522","0.173913043478261","0","0.217391304347826","0","0.173913043478261"
"LU15_28","1750","0","0","0","0.0666666666666667","0.2","0.333333333333333","0","0.266666666666667","0","0.133333333333333"
"LU15_02","1750","0","0","0","0.0909090909090909","0.272727272727273","0.272727272727273","0","0.181818181818182","0","0.181818181818182"
"LU15_29","1750","0","0","0","0.1","0.3","0.2","0","0.3","0","0.1"
"LU15_30","1750","0","0","0","0.111111111111111","0.222222222222222","0.222222222222222","0","0.222222222222222","0","0.222222222222222"
"LU15_31","1750","0","0","0","0.0714285714285714","0.142857142857143","0.285714285714286","0","0.214285714285714","0.0714285714285714","0.214285714285714"
"LU15_32","1750","0.0555555555555556","0","0","0.0555555555555556","0.111111111111111","0.388888888888889","0","0.166666666666667","0.0555555555555556","0.166666666666667"
"LU15_20","1750","0","0","0","0.032258064516129","0.161290322580645","0.193548387096774","0","0.161290322580645","0.290322580645161","0.161290322580645"
"LU15_21","1750","0","0","0.0303030303030303","0.0303030303030303","0.121212121212121","0.0909090909090909","0","0.242424242424242","0.333333333333333","0.151515151515152"
"LU15_23","1750","0","0","0","0.0277777777777778","0.194444444444444","0.166666666666667","0","0.194444444444444","0.194444444444444","0.222222222222222"
"LU15_41","1750","0","0","0.0645161290322581","0.032258064516129","0.258064516129032","0.161290322580645","0","0.258064516129032","0.0645161290322581","0.161290322580645"
"LU15_25","1750","0","0","0","0.0526315789473684","0.526315789473684","0.105263157894737","0","0.157894736842105","0.0526315789473684","0.105263157894737"
"LU15_09","1750","0","0","0.0454545454545455","0.0454545454545455","0.318181818181818","0.0909090909090909","0","0.227272727272727","0.136363636363636","0.136363636363636"
"LU15_24","1750","0","0","0","0.032258064516129","0.0645161290322581","0.129032258064516","0","0.193548387096774","0.387096774193548","0.193548387096774"
"LU15_46","1750","0","0","0.0263157894736842","0.0263157894736842","0.0789473684210526","0.131578947368421","0","0.210526315789474","0.342105263157895","0.184210526315789"
"LU15_40","1750","0","0","0","0","0.136363636363636","0.181818181818182","0","0.318181818181818","0.0909090909090909","0.272727272727273"
"LU15_16","1750","0","0","0","0.0625","0.125","0.125","0","0.3125","0.1875","0.1875"
"LU15_04","1750","0","0","0","0.166666666666667","0.333333333333333","0.166666666666667","0","0.333333333333333","0","0"
"LU15_36","1750","0","0","0","0.0454545454545455","0.409090909090909","0.181818181818182","0","0.227272727272727","0","0.136363636363636"
"LU15_03","1750","0","0","0.0555555555555556","0.0277777777777778","0.25","0.138888888888889","0","0.305555555555556","0.0555555555555556","0.166666666666667"
"LU15_15","1750","0","0","0.0810810810810811","0.027027027027027","0.378378378378378","0.0810810810810811","0","0.27027027027027","0.0540540540540541","0.108108108108108"
"LU15_14","1750","0","0","0.0833333333333333","0.0416666666666667","0.416666666666667","0.166666666666667","0","0.25","0.0416666666666667","0"
"LU15_22","1750","0","0","0","0","0.615384615384615","0.0769230769230769","0","0.0769230769230769","0.153846153846154","0.0769230769230769"
"LU15_61","1750","0","0","0","0","0.583333333333333","0.0833333333333333","0","0.0833333333333333","0.25","0"
"LU21_106","1750","0.0333333333333333","0","0","0","0.166666666666667","0.2","0","0.166666666666667","0.233333333333333","0.2"
"LU21_10","1750","0.032258064516129","0","0","0","0.161290322580645","0.258064516129032","0","0.0967741935483871","0.258064516129032","0.193548387096774"
"LU21_16","1750","0.166666666666667","0","0","0","0.333333333333333","0.0833333333333333","0","0.0833333333333333","0","0.333333333333333"
"LU21_107","1750","0.0714285714285714","0","0","0","0.285714285714286","0.0714285714285714","0","0.142857142857143","0.214285714285714","0.214285714285714"
"LU21_41","1750","0","0","0","0","0.5","0","0","0.125","0","0.375"
"LU21_63","1750","0.0434782608695652","0","0","0","0.260869565217391","0.217391304347826","0","0.0434782608695652","0.173913043478261","0.260869565217391"
"LU21_27","1750","0.25","0","0","0","0.375","0.125","0","0.125","0","0.125"
"LU21_23","1750","0.1","0","0","0","0.6","0.1","0","0.1","0","0.1"
"LU21_21","1750","0.0909090909090909","0","0","0","0.0909090909090909","0.0909090909090909","0","0.181818181818182","0.272727272727273","0.272727272727273"
"LU21_82","1750","0","0","0","0","0.162790697674419","0.0930232558139535","0","0.348837209302326","0.186046511627907","0.209302325581395"
"LU21_871","1750","0.025","0","0","0","0.125","0.1","0","0.275","0.225","0.25"
"LU21_164","1750","0.0714285714285714","0","0","0","0.214285714285714","0.142857142857143","0","0.142857142857143","0.107142857142857","0.321428571428571"
"LU21_36","1750","0","0","0","0","0.25","0.25","0","0.125","0","0.375"
"LU21_14","1750","0.0833333333333333","0","0","0","0.333333333333333","0.166666666666667","0","0.0833333333333333","0.0833333333333333","0.25"
"LU21_32","1750","0","0","0","0","0.333333333333333","0","0","0.166666666666667","0","0.5"
"LU21_126","1750","0.25","0","0","0","0.25","0.25","0","0.125","0.125","0"
"LU21_122","1750","0.25","0","0","0","0.333333333333333","0.166666666666667","0","0.0833333333333333","0","0.166666666666667"
"LU21_56","1750","0.0416666666666667","0","0","0","0.125","0.208333333333333","0","0.208333333333333","0.166666666666667","0.25"
"LU21_57","1750","0.05","0","0","0","0.05","0.1","0","0.2","0.3","0.3"
"LU21_09","1750","0.0294117647058824","0","0","0","0.0882352941176471","0.205882352941176","0","0.205882352941176","0.235294117647059","0.235294117647059"
"LU21_98","1750","0.0285714285714286","0","0.0571428571428571","0","0.142857142857143","0.314285714285714","0","0.0285714285714286","0.2","0.228571428571429"
"LU21_119","1750","0.0357142857142857","0","0","0","0.214285714285714","0.285714285714286","0","0.0714285714285714","0.142857142857143","0.25"
"LU21_52","1750","0.25","0","0","0","0","0.125","0","0.125","0.125","0.375"
"LU21_59","1750","0.0294117647058824","0","0","0","0","0.0294117647058824","0","0.264705882352941","0.264705882352941","0.411764705882353"
"LU21_68","1750","0.0454545454545455","0","0","0","0","0.0454545454545455","0","0.227272727272727","0.136363636363636","0.545454545454545"
"LU21_109","1750","0.0833333333333333","0","0","0","0.25","0.166666666666667","0","0.0833333333333333","0.0833333333333333","0.333333333333333"
"LU21_93","1750","0.0277777777777778","0","0","0","0.222222222222222","0.138888888888889","0","0.166666666666667","0.25","0.194444444444444"
"LU21_114","1750","0.04","0","0","0","0.16","0.08","0","0.16","0.16","0.4"
"LU21_105","1750","0.024390243902439","0","0","0","0.146341463414634","0.146341463414634","0","0.146341463414634","0.24390243902439","0.292682926829268"
"LU21_100","1750","0.1","0","0","0","0.2","0.35","0","0.05","0.05","0.25"
"LU21_74","1750","0.0303030303030303","0","0","0","0.0606060606060606","0.303030303030303","0","0.121212121212121","0.181818181818182","0.303030303030303"
"LU21_78","1750","0.0277777777777778","0","0","0","0","0.111111111111111","0","0.25","0.305555555555556","0.305555555555556"
"LU21_153","1750","0.103448275862069","0","0","0","0.206896551724138","0.172413793103448","0","0.206896551724138","0.137931034482759","0.172413793103448"
"LU21_06","1750","0.0645161290322581","0","0","0","0.0645161290322581","0.0967741935483871","0","0.225806451612903","0.258064516129032","0.290322580645161"
"LU21_116","1750","0.0434782608695652","0","0","0","0","0.173913043478261","0","0.130434782608696","0.130434782608696","0.521739130434783"
"LU21_97","1750","0.0333333333333333","0","0","0","0","0.166666666666667","0","0.133333333333333","0.3","0.366666666666667"
"LU01_13","1750","0.307692307692308","0","0","0.0769230769230769","0.153846153846154","0","0.0769230769230769","0.230769230769231","0.153846153846154","0"
"LU01_30","1750","0","0","0","0.0294117647058824","0.264705882352941","0.0588235294117647","0","0.352941176470588","0.205882352941176","0.0882352941176471"
"LU01_85","1750","0","0","0.0222222222222222","0.0222222222222222","0.244444444444444","0.177777777777778","0","0.177777777777778","0.355555555555556","0"
"LU01_66","1750","0.0357142857142857","0","0","0.0178571428571429","0.214285714285714","0.196428571428571","0","0.25","0.25","0.0357142857142857"
"LU01_76","1750","0.0819672131147541","0","0","0.0163934426229508","0.213114754098361","0.163934426229508","0","0.262295081967213","0.229508196721311","0.0327868852459016"
"LU01_73","1750","0.107142857142857","0","0","0.0357142857142857","0.25","0.142857142857143","0","0.142857142857143","0.214285714285714","0.107142857142857"
"LU01_75","1750","0.0327868852459016","0","0","0.0163934426229508","0.229508196721311","0.147540983606557","0","0.262295081967213","0.262295081967213","0.0491803278688525"
"LU01_47","1750","0.0512820512820513","0","0","0.0128205128205128","0.243589743589744","0.179487179487179","0","0.179487179487179","0.269230769230769","0.0641025641025641"
"LU01_74","1750","0.024390243902439","0","0","0.024390243902439","0.24390243902439","0.0975609756097561","0","0.317073170731707","0.219512195121951","0.0731707317073171"
"LU01_44","1750","0.0769230769230769","0","0","0.0153846153846154","0.230769230769231","0.246153846153846","0","0.107692307692308","0.307692307692308","0.0153846153846154"
"LU01_41","1750","0.0666666666666667","0","0","0.0333333333333333","0.166666666666667","0.0666666666666667","0","0.166666666666667","0.4","0.1"
"LU01_64","1750","0.0333333333333333","0","0","0","0.5","0.0666666666666667","0","0.133333333333333","0.166666666666667","0.1"
"LU01_86","1750","0","0","0.0909090909090909","0.0454545454545455","0.136363636363636","0.0909090909090909","0","0.136363636363636","0.409090909090909","0.0909090909090909"
"LU01_79","1750","0","0","0","0","0.380952380952381","0.0476190476190476","0","0.285714285714286","0.19047619047619","0.0952380952380952"
"LU01_63","1750","0.0588235294117647","0","0","0","0.352941176470588","0.0588235294117647","0","0.0588235294117647","0.352941176470588","0.117647058823529"
"LU01_72","1750","0.0526315789473684","0","0","0","0.315789473684211","0.0526315789473684","0","0.210526315789474","0.315789473684211","0.0526315789473684"
"LU01_67","1750","0","0","0.147058823529412","0.0294117647058824","0.117647058823529","0.117647058823529","0","0.235294117647059","0.323529411764706","0.0294117647058824"
"LU01_77","1750","0.0769230769230769","0","0.0512820512820513","0.0256410256410256","0.256410256410256","0.0256410256410256","0","0.282051282051282","0.256410256410256","0.0256410256410256"
"LU01_32","1750","0","0","0.157894736842105","0.0263157894736842","0.131578947368421","0.0526315789473684","0","0.289473684210526","0.236842105263158","0.105263157894737"
"LU01_36","1750","0","0","0.0731707317073171","0.024390243902439","0.219512195121951","0.024390243902439","0","0.317073170731707","0.268292682926829","0.0731707317073171"
"LU01_84","1750","0.0357142857142857","0","0","0.0357142857142857","0.357142857142857","0.0714285714285714","0","0.142857142857143","0.285714285714286","0.0714285714285714"
"LU01_25","1750","0.0689655172413793","0","0.0689655172413793","0.0344827586206897","0.275862068965517","0.0344827586206897","0","0.206896551724138","0.172413793103448","0.137931034482759"
"LU01_83","1750","0","0","0.157894736842105","0.0263157894736842","0.131578947368421","0.0526315789473684","0","0.236842105263158","0.315789473684211","0.0789473684210526"
"LU01_80","1750","0","0","0.0555555555555556","0.0277777777777778","0.305555555555556","0.0277777777777778","0","0.305555555555556","0.222222222222222","0.0555555555555556"
"LU01_70","1750","0","0","0","0.0384615384615385","0.153846153846154","0.115384615384615","0","0.384615384615385","0.153846153846154","0.153846153846154"
"LU01_48","1750","0.0535714285714286","0","0","0.0178571428571429","0.178571428571429","0.196428571428571","0","0.196428571428571","0.178571428571429","0.178571428571429"
"LU01_45","1750","0.024390243902439","0","0","0.024390243902439","0.121951219512195","0.0731707317073171","0","0.219512195121951","0.365853658536585","0.170731707317073"
"LU01_11","1750","0.102040816326531","0","0","0.0204081632653061","0.142857142857143","0.306122448979592","0","0.0816326530612245","0.326530612244898","0.0204081632653061"
"LU01_40","1750","0","0","0.04","0.04","0.12","0.24","0","0.16","0.32","0.08"
"LU01_06","1750","0.0555555555555556","0","0.111111111111111","0.0277777777777778","0.166666666666667","0.194444444444444","0.111111111111111","0.222222222222222","0.111111111111111","0"
"LU01_10","1750","0","0","0.0294117647058824","0.0294117647058824","0.205882352941176","0.147058823529412","0.0588235294117647","0.294117647058824","0.176470588235294","0.0588235294117647"
"LU01_43","1750","0.0192307692307692","0","0","0.0192307692307692","0.153846153846154","0.25","0","0.25","0.211538461538462","0.0961538461538462"
"LU01_71","1750","0.0222222222222222","0","0","0.0222222222222222","0.311111111111111","0.111111111111111","0","0.311111111111111","0.177777777777778","0.0444444444444444"
"LU01_22","1750","0.125","0","0","0.0208333333333333","0.208333333333333","0.166666666666667","0","0.291666666666667","0.125","0.0625"
"LU01_60","1750","0.0754716981132075","0","0","0.0188679245283019","0.264150943396226","0.0754716981132075","0","0.264150943396226","0.264150943396226","0.0377358490566038"
"LU01_78","1750","0.05","0","0","0","0.4","0.05","0","0.15","0.25","0.1"
"LU01_46","1750","0.0151515151515152","0","0","0.0151515151515152","0.196969696969697","0.242424242424242","0","0.272727272727273","0.196969696969697","0.0606060606060606"
"LU01_82","1750","0.0714285714285714","0","0","0.0714285714285714","0.428571428571429","0","0","0.142857142857143","0.142857142857143","0.142857142857143"
"LU01_27","1750","0.0588235294117647","0","0","0.0196078431372549","0.215686274509804","0.176470588235294","0","0.196078431372549","0.313725490196078","0.0196078431372549"
"LU13_18","2000","0.0615384615384615","0","0.0307692307692308","0.0153846153846154","0.276923076923077","0.0769230769230769","0","0.292307692307692","0.184615384615385","0.0615384615384615"
"LU13_15","2000","0.0833333333333333","0","0.0208333333333333","0.0208333333333333","0.208333333333333","0.0625","0","0.291666666666667","0.125","0.1875"
"LU13_03","2000","0","0","0","0","0.75","0","0","0.125","0","0.125"
"LU13_34","2000","0","0","0","0","0.818181818181818","0.0909090909090909","0","0.0909090909090909","0","0"
"LU13_57","2000","0.0416666666666667","0","0.0416666666666667","0.0416666666666667","0.5","0.0833333333333333","0","0.208333333333333","0.0416666666666667","0.0416666666666667"
"LU13_16","2000","0.0454545454545455","0","0","0.0227272727272727","0.295454545454545","0.0454545454545455","0","0.272727272727273","0.227272727272727","0.0909090909090909"
"LU13_21","2000","0.0833333333333333","0","0.05","0.0166666666666667","0.233333333333333","0.0833333333333333","0","0.333333333333333","0.15","0.05"
"LU13_37","2000","0","0","0","0","0.625","0.125","0","0.125","0.125","0"
"LU13_55","2000","0","0","0","0","0.7","0.1","0","0.2","0","0"
"LU13_47","2000","0","0","0","0","0.333333333333333","0.0833333333333333","0","0.166666666666667","0.166666666666667","0.25"
"LU13_51","2000","0","0","0","0","0.307692307692308","0.0769230769230769","0","0.307692307692308","0.153846153846154","0.153846153846154"
"LU13_27","2000","0","0","0","0","0.333333333333333","0.0833333333333333","0","0.333333333333333","0.0833333333333333","0.166666666666667"
"LU13_05","2000","0","0","0","0","0.157894736842105","0.0526315789473684","0","0.210526315789474","0.210526315789474","0.368421052631579"
"LU13_26","2000","0","0","0","0","0.416666666666667","0.0833333333333333","0","0.166666666666667","0.333333333333333","0"
"LU13_35","2000","0","0","0","0","0.909090909090909","0","0","0.0909090909090909","0","0"
"LU13_13","2000","0","0","0","0","0.444444444444444","0.0555555555555556","0","0.166666666666667","0.222222222222222","0.111111111111111"
"LU13_128","2000","0","0","0","0","0.444444444444444","0.0555555555555556","0","0.166666666666667","0.222222222222222","0.111111111111111"
"LU13_131","2000","0","0","0","0","0.444444444444444","0.0555555555555556","0","0.166666666666667","0.222222222222222","0.111111111111111"
"LU13_12","2000","0","0","0","0","0.388888888888889","0.111111111111111","0","0.166666666666667","0.222222222222222","0.111111111111111"
"LU13_33","2000","0","0","0","0","0.4","0.133333333333333","0","0.2","0.2","0.0666666666666667"
"LU13_32","2000","0","0","0","0","0.5","0.285714285714286","0","0.214285714285714","0","0"
"LU13_30","2000","0","0","0.125","0","0.4375","0.25","0","0.1875","0","0"
"LU13_53","2000","0","0","0","0","0.6","0.1","0","0.2","0","0.1"
"LU13_22","2000","0","0","0","0","0.478260869565217","0.0434782608695652","0","0.0869565217391304","0.260869565217391","0.130434782608696"
"LU13_19","2000","0","0","0","0","0.45","0.05","0","0.1","0.3","0.1"
"LU13_45","2000","0","0","0","0","0.416666666666667","0.0416666666666667","0","0.0833333333333333","0.333333333333333","0.125"
"LU13_08","2000","0","0","0","0","0.4","0.0666666666666667","0","0.133333333333333","0.2","0.2"
"LU13_43","2000","0","0","0","0","0.444444444444444","0.0555555555555556","0","0.111111111111111","0.277777777777778","0.111111111111111"
"LU13_41","2000","0","0","0","0","0.2","0.0666666666666667","0","0.133333333333333","0.333333333333333","0.266666666666667"
"LU13_59","2000","0","0","0","0","0.5","0.0833333333333333","0","0.166666666666667","0.0833333333333333","0.166666666666667"
"LU13_06","2000","0","0","0","0","0.3125","0.0625","0","0.125","0.25","0.25"
"LU13_14","2000","0","0","0","0","0.0714285714285714","0.0714285714285714","0","0.142857142857143","0.428571428571429","0.285714285714286"
"LU13_52","2000","0","0","0","0","0.888888888888889","0","0","0.111111111111111","0","0"
"LU13_36","2000","0","0","0","0","0.714285714285714","0.142857142857143","0","0.142857142857143","0","0"
"LU13_38","2000","0","0","0","0","0.714285714285714","0.142857142857143","0","0.142857142857143","0","0"
"LU13_20","2000","0","0","0","0","0.411764705882353","0.0588235294117647","0","0.117647058823529","0.235294117647059","0.176470588235294"
"LU13_17","2000","0","0","0","0","0.541666666666667","0.0416666666666667","0","0.0833333333333333","0.25","0.0833333333333333"
"LU13_56","2000","0.0952380952380952","0","0","0","0.380952380952381","0.0476190476190476","0","0.0952380952380952","0.285714285714286","0.0952380952380952"
"LU13_49","2000","0.0714285714285714","0","0","0.0714285714285714","0.428571428571429","0.0714285714285714","0","0.285714285714286","0.0714285714285714","0"
"LU13_70","2000","0.0434782608695652","0","0","0.0434782608695652","0.565217391304348","0.0869565217391304","0","0.217391304347826","0","0.0434782608695652"
"LU13_11","2000","0.111111111111111","0","0.111111111111111","0.0555555555555556","0.555555555555556","0","0","0.0555555555555556","0","0.111111111111111"
"LU15_44","2000","0","0","0","0.111111111111111","0.111111111111111","0.333333333333333","0","0.222222222222222","0","0.222222222222222"
"LU15_11","2000","0","0","0","0.125","0.125","0.5","0","0.125","0.125","0"
"LU15_19","2000","0","0","0","0.1","0","0.4","0","0.2","0.1","0.2"
"LU15_07","2000","0","0","0.0277777777777778","0.0277777777777778","0.305555555555556","0.0833333333333333","0","0.194444444444444","0.194444444444444","0.166666666666667"
"LU15_34","2000","0","0","0","0.0227272727272727","0.340909090909091","0.181818181818182","0","0.272727272727273","0","0.181818181818182"
"LU15_37","2000","0","0","0","0.0833333333333333","0.166666666666667","0.416666666666667","0","0.25","0","0.0833333333333333"
"LU15_18","2000","0","0","0","0.04","0.4","0.2","0","0.2","0.04","0.12"
"LU15_43","2000","0","0","0","0.0714285714285714","0.142857142857143","0.357142857142857","0","0.214285714285714","0","0.214285714285714"
"LU15_10","2000","0","0","0","0.0526315789473684","0.315789473684211","0.210526315789474","0","0.263157894736842","0.0526315789473684","0.105263157894737"
"LU15_58","2000","0","0","0","0.0344827586206897","0.310344827586207","0.206896551724138","0","0.206896551724138","0.103448275862069","0.137931034482759"
"LU15_08","2000","0","0","0","0.0714285714285714","0.142857142857143","0.5","0","0.0714285714285714","0","0.214285714285714"
"LU15_12","2000","0","0","0","0.0833333333333333","0.0833333333333333","0.333333333333333","0","0.25","0","0.25"
"LU15_17","2000","0","0","0","0.04","0.16","0.16","0","0.28","0.08","0.28"
"LU15_01","2000","0","0","0","0.0384615384615385","0.461538461538462","0.115384615384615","0","0.230769230769231","0","0.153846153846154"
"LU15_26","2000","0.0333333333333333","0","0","0.0333333333333333","0.4","0.133333333333333","0","0.233333333333333","0","0.166666666666667"
"LU15_27","2000","0.037037037037037","0","0","0.037037037037037","0.37037037037037","0.185185185185185","0","0.185185185185185","0","0.185185185185185"
"LU15_28","2000","0","0","0","0.0526315789473684","0.263157894736842","0.368421052631579","0","0.210526315789474","0","0.105263157894737"
"LU15_02","2000","0","0","0","0.0714285714285714","0.214285714285714","0.357142857142857","0","0.214285714285714","0","0.142857142857143"
"LU15_29","2000","0","0","0","0.0909090909090909","0.272727272727273","0.181818181818182","0","0.272727272727273","0","0.181818181818182"
"LU15_30","2000","0","0","0","0.0769230769230769","0.153846153846154","0.230769230769231","0","0.230769230769231","0","0.307692307692308"
"LU15_31","2000","0","0","0","0.0588235294117647","0.176470588235294","0.352941176470588","0","0.176470588235294","0.0588235294117647","0.176470588235294"
"LU15_32","2000","0.05","0","0","0.05","0.1","0.35","0","0.15","0.05","0.25"
"LU15_20","2000","0","0","0","0.0277777777777778","0.194444444444444","0.194444444444444","0","0.166666666666667","0.277777777777778","0.138888888888889"
"LU15_21","2000","0","0","0.0277777777777778","0.0277777777777778","0.166666666666667","0.0833333333333333","0","0.222222222222222","0.305555555555556","0.166666666666667"
"LU15_23","2000","0","0","0","0.025","0.175","0.2","0","0.175","0.225","0.2"
"LU15_41","2000","0","0","0.0434782608695652","0.0217391304347826","0.260869565217391","0.195652173913043","0","0.195652173913043","0.108695652173913","0.173913043478261"
"LU15_25","2000","0","0","0","0.0454545454545455","0.545454545454545","0.0909090909090909","0","0.136363636363636","0.0454545454545455","0.136363636363636"
"LU15_09","2000","0","0","0.0384615384615385","0.0384615384615385","0.346153846153846","0.0769230769230769","0","0.192307692307692","0.192307692307692","0.115384615384615"
"LU15_24","2000","0","0","0","0.024390243902439","0.146341463414634","0.121951219512195","0","0.146341463414634","0.365853658536585","0.195121951219512"
"LU15_46","2000","0","0","0.024390243902439","0.024390243902439","0.0975609756097561","0.146341463414634","0","0.195121951219512","0.341463414634146","0.170731707317073"
"LU15_40","2000","0","0","0","0","0.173913043478261","0.173913043478261","0","0.304347826086957","0.0869565217391304","0.260869565217391"
"LU15_16","2000","0","0","0","0.05","0.1","0.15","0","0.3","0.15","0.25"
"LU15_04","2000","0","0","0","0.111111111111111","0.444444444444444","0.222222222222222","0","0.222222222222222","0","0"
"LU15_36","2000","0","0","0","0.0416666666666667","0.416666666666667","0.208333333333333","0","0.208333333333333","0","0.125"
"LU15_03","2000","0","0","0.05","0.025","0.3","0.125","0","0.275","0.05","0.175"
"LU15_15","2000","0","0","0.0731707317073171","0.024390243902439","0.390243902439024","0.121951219512195","0","0.24390243902439","0.0487804878048781","0.0975609756097561"
"LU15_14","2000","0","0","0.0833333333333333","0.0277777777777778","0.416666666666667","0.138888888888889","0","0.222222222222222","0.0277777777777778","0.0833333333333333"
"LU15_22","2000","0","0","0","0","0.5625","0.0625","0","0.0625","0.1875","0.125"
"LU15_61","2000","0","0","0","0","0.571428571428571","0.142857142857143","0","0.0714285714285714","0.214285714285714","0"
"LU21_106","2000","0.0263157894736842","0","0","0","0.157894736842105","0.184210526315789","0","0.184210526315789","0.210526315789474","0.236842105263158"
"LU21_10","2000","0.027027027027027","0","0","0","0.135135135135135","0.243243243243243","0","0.0810810810810811","0.297297297297297","0.216216216216216"
"LU21_16","2000","0.111111111111111","0","0","0","0.333333333333333","0.166666666666667","0","0.166666666666667","0","0.222222222222222"
"LU21_107","2000","0.0588235294117647","0","0","0","0.294117647058824","0.117647058823529","0","0.117647058823529","0.235294117647059","0.176470588235294"
"LU21_41","2000","0","0","0","0","0.461538461538462","0.0769230769230769","0","0.0769230769230769","0","0.384615384615385"
"LU21_63","2000","0.0344827586206897","0","0","0","0.206896551724138","0.275862068965517","0","0.0689655172413793","0.172413793103448","0.241379310344828"
"LU21_27","2000","0.25","0","0","0","0.333333333333333","0.166666666666667","0","0.0833333333333333","0.0833333333333333","0.0833333333333333"
"LU21_23","2000","0.153846153846154","0","0","0","0.538461538461538","0.153846153846154","0","0.0769230769230769","0","0.0769230769230769"
"LU21_21","2000","0.0454545454545455","0","0","0","0.136363636363636","0.181818181818182","0","0.0909090909090909","0.227272727272727","0.318181818181818"
"LU21_82","2000","0.0208333333333333","0","0","0","0.166666666666667","0.0833333333333333","0","0.354166666666667","0.166666666666667","0.208333333333333"
"LU21_871","2000","0.02","0","0","0","0.12","0.12","0","0.24","0.22","0.28"
"LU21_164","2000","0.0666666666666667","0","0","0","0.2","0.133333333333333","0","0.166666666666667","0.1","0.333333333333333"
"LU21_36","2000","0.166666666666667","0","0","0","0.333333333333333","0.166666666666667","0","0.0833333333333333","0","0.25"
"LU21_14","2000","0.0769230769230769","0","0","0","0.384615384615385","0.153846153846154","0","0.0769230769230769","0.0769230769230769","0.230769230769231"
"LU21_32","2000","0","0","0","0","0.333333333333333","0","0","0.166666666666667","0","0.5"
"LU21_126","2000","0.272727272727273","0","0","0","0.272727272727273","0.181818181818182","0","0.0909090909090909","0.0909090909090909","0.0909090909090909"
"LU21_122","2000","0.266666666666667","0","0","0","0.333333333333333","0.133333333333333","0","0.0666666666666667","0","0.2"
"LU21_56","2000","0.0303030303030303","0","0","0","0.121212121212121","0.181818181818182","0","0.242424242424242","0.181818181818182","0.242424242424242"
"LU21_57","2000","0.0434782608695652","0","0","0","0.0434782608695652","0.0869565217391304","0","0.173913043478261","0.304347826086957","0.347826086956522"
"LU21_09","2000","0.0238095238095238","0","0","0","0.0952380952380952","0.214285714285714","0","0.166666666666667","0.238095238095238","0.261904761904762"
"LU21_98","2000","0.024390243902439","0","0.0731707317073171","0","0.146341463414634","0.292682926829268","0","0.0487804878048781","0.170731707317073","0.24390243902439"
"LU21_119","2000","0.0277777777777778","0","0","0","0.222222222222222","0.25","0","0.0555555555555556","0.138888888888889","0.305555555555556"
"LU21_52","2000","0.181818181818182","0","0","0","0","0.181818181818182","0","0.0909090909090909","0.0909090909090909","0.454545454545455"
"LU21_59","2000","0.024390243902439","0","0","0","0","0.0487804878048781","0","0.219512195121951","0.268292682926829","0.439024390243902"
