"site","radius","holes","activewellsites","roads","verges","railways","mines","industrialsites","otherveg","transmissionlines","abandonedwellsites","pipeline","harvestareas","urbanruralres","cultivation","seismic"
"LU2_27",250,0,0,1.993927249,6.868336856,0,0,0,0,0,0.053718954,4.712985854,0,0,0,1.294247561
"LU2_27",500,0,0,1.242995837,4.434505701,0,0,0,0,0,1.448989472,2.521923938,0,0,0,1.919203309
"LU2_27",750,0,0,0.843318127,3.010265991,0,0,0,0,0,0.643939338,1.948667931,0,0,0,1.893116218
"LU2_27",1000,0,0,0.639174645,2.282109527,0,0,0,0,0,0.681629317,1.541932492,0,0,0,1.688838039
"LU2_27",1250,0,0,0.835464433,2.656135504,0,0,0,0,0,0.460399425,1.269403586,0.06210696,0,0,1.416037929
"LU2_27",1500,0,0,0.896441836,2.612023035,0,0,0.21084308,0,0,0.319716083,1.226398321,2.388995955,0,0,1.319196838
"LU2_27",1750,0,0,0.855654829,2.42362299,0,0,0.154903237,0,0,0.234890592,1.094569916,7.600723297,0,0,1.317485552
"LU2_27",2000,0.023919839,0,0.796005829,2.209133508,0,0,0.118596626,0,0,0.179836345,0.99372148,11.64709204,0,0,1.352564289
"LU2_27",2250,0.018899487,0,0.719141033,2.005969165,0,0,0.093705289,0,0,0.206919015,0.901659794,14.46612312,0.005637084,0,1.307341778
"LU2_27",2500,0.015308495,0,0.6411488,1.818261995,0,0,0.075900837,0,1.462911366,0.167603417,1.393408733,16.27396345,0.004566011,0,1.201780209
"LU2_29",250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LU2_29",500,0,0,1.26819819,2.347024134,0,0,0,0,0,0,0,0,0,0,0.56713863
"LU2_29",750,0,0,1.068983298,2.011079122,0,0,0,0,0,0,0,0,0,0,0.710751669
"LU2_29",1000,0,0,0.889343424,1.658789069,0,0,0,0,0,0,0,0,0,0,0.662887911
"LU2_29",1250,0,0,0.738158469,1.378358068,0,0,0,0,0,0,0,0,0,0,0.8022326
"LU2_29",1500,0,0,0.620094967,1.157284101,0,0,0,0,0,0,0,0,0,0,0.86783132
"LU2_29",1750,0,0,0.529980304,0.988338947,0,0,0,0,0,0,0,0.396418275,0,0,0.849654323
"LU2_29",2000,0,0,0.494333356,0.913247014,0,0,0.001851107,0,0,0,0,1.8520262,0,0,0.87339608
"LU2_29",2250,0,0,0.436279894,0.80986711,0,0,0.052736272,0,0,0,0,2.781097925,0,0,0.913175993
"LU2_29",2500,0,0,0.389340757,0.723789481,0,0,0.04271613,0,0,0,0,3.475894666,0,0,0.913680694
"LU2_30",250,0,0,2.639896398,4.851495837,0,0,0,0,0,0,0,0,0,0,0.512471018
"LU2_30",500,0,0,2.070822696,3.793181064,0,0,0,0,0,0,0,2.059243737,0,0,0.604482527
"LU2_30",750,0,0,1.398472937,2.582820143,0,0,0.474695556,0,0,0,0,3.890547554,0,0,0.808281452
"LU2_30",1000,0,0,1.02155216,1.88998757,0,0,0.267004413,0,0,0,0,2.316147842,0,0,0.900469223
"LU2_30",1250,0,0,0.80327909,1.490915854,0,0,0.170878349,0,0,0,0,4.292563377,0,0,1.044868663
"LU2_30",1500,0,0,0.657313966,1.22033401,0,0,0.118663403,0,0,0,0,5.871924211,0,0,1.184299897
"LU2_30",1750,0,0,0.55716867,1.034528069,0,0,0.087180216,0,0,0,0,7.342666241,0,0,1.120844497
"LU2_30",2000,0,0,0.486318362,0.902746365,0,0,0.066746696,0,0,0.066762524,0,7.476820922,0,0,1.075540956
"LU2_30",2250,0,0,0.429341708,0.79754696,0,0,0.052737745,0,0,0.101777845,0,7.729876861,0,0,1.115113598
"LU2_30",2500,0,0,0.384147068,0.713763466,0,0,0.042717322,0,0,0.08243957,0,7.35719313,0,0,1.136303616
"LU2_31",250,0,0,2.121900443,3.96847493,0,0,0,0,0,0,0,0,0,0,0
"LU2_31",500,0,0,1.5487207,2.885166289,0,0,0,0,0,0,0,2.171333745,0,0,0.563541582
"LU2_31",750,0,0,1.099172873,2.056913577,0,0,0,0,0,0,0,2.606669477,0,0,1.027853599
"LU2_31",1000,0,0,0.883308012,1.629100707,0,0,0,0,0,0,0,2.668578306,0,0,1.044099067
"LU2_31",1250,0,0,0.753031995,1.373189627,0,0,0,0,0,0.146902531,0,2.739840351,0,0,1.342229148
"LU2_31",1500,0,0,0.627061241,1.146501011,0,0,0,0,0,0.102013827,0,4.283612029,0,0,1.329786287
"LU2_31",1750,0,0,0.536055138,0.981957741,0,0,0,0,0,0.074948022,0,4.566522302,0,0,1.250954148
"LU2_31",2000,0,0,0.472921774,0.867031188,0,0,0,0,0,0.057381517,0,4.302857448,0,0,1.21783165
"LU2_31",2250,0,0,0.425577732,0.771500314,0,0,0,0,0,0.04533815,0,4.768605075,0,0,1.203175192
"LU2_31",2500,0,0,0.406523483,0.72186168,0,0,0,0.107233274,0,0.036723686,0,8.080456935,0,0,1.135725022
"LU2_32",250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811278739
"LU2_32",500,0,0,1.601524456,2.773735545,0,0,0,0,0,0,0,0,0,0,0.500750568
"LU2_32",750,0,0,1.451757294,2.420363946,0,0,0,1.241288026,0,0,0,0,0,0,0.369630025
"LU2_32",1000,0,0,1.415797569,2.18288385,0,0,0,2.914401403,0,0,0,0,0,0,0.31486363
"LU2_32",1250,0,0,1.189649115,1.788862051,0,0,0,2.844318113,0,0,0,1.022641903,0,0,0.340197496
"LU2_32",1500,0,0,0.924163812,1.386092899,0,0,0,1.975185641,0,0,0,1.891575049,0,0,0.477796581
"LU2_32",1750,0,0,0.74522541,1.118146688,0,0,0,1.451139104,0,0,0,2.155944286,0,0,0.587818351
"LU2_32",2000,0,0,0.623674763,0.932430307,0,0,0,1.111017482,0,0.077950545,0,2.121830084,0,0,0.625903243
"LU2_32",2250,0,0,0.538438875,0.801292098,0,0,0,0.877834536,0,0.061590102,0,2.095553455,0,0,0.688216662
"LU2_32",2500,0,0,0.470794995,0.700097589,0,0,0,0.711041806,0,0.04988769,0,3.829579516,0,0,0.735649763
"LU2_33",250,0,0,2.796332808,5.211254339,0,0,0,0,0,0,0,41.24961003,0,0,0
"LU2_33",500,0,0,1.695365964,3.167271884,0,0,0,0,0,0,0,33.18857698,0,0,0
"LU2_33",750,0,0,1.162854999,2.167080655,0,0,0,0,0,0,0,30.99753597,0,0,0.385040409
"LU2_33",1000,0,0,0.880359893,1.639321845,0,0,0,0,0,0,0,24.92793514,0,0,0.984607462
"LU2_33",1250,0,0,0.744045447,1.352041244,0,0,0,0,0,0.146906444,0,23.95275498,0,0,1.066004266
"LU2_33",1500,0,0,0.616666446,1.123424159,0,0,0,0,0,0.102016544,0,24.96916832,0,0,1.099445495
"LU2_33",1750,0,0,0.527920543,0.968561217,0,0,0,0,0,0.074950019,0,24.38309994,0,0,1.112484649
"LU2_33",2000,0,0,0.461177346,0.847135891,0,0,0,0,0,0.057383045,0,23.51287926,0,0,1.008329204
"LU2_33",2250,0,0,0.408899675,0.751951504,0,0,0,0,0,0.045339358,0,22.88334312,0,0,0.949363014
"LU2_33",2500,0,0,0.367048334,0.675649347,0,0,0,0,0,0.070291474,0,21.97140357,0,0,0.956885678
"LU2_34",250,0,0,1.763664189,1.923653314,0,0,0,0,0,0,0,0.516523522,0,0,0.946701105
"LU2_34",500,0,0,1.143795762,1.20444014,0,0,0,0,0,0,0,16.59404131,0,0,1.013705013
"LU2_34",750,0,0,0.814498504,0.843515744,0,0,0,0,0,0,0,23.39089138,0,0,0.949887925
"LU2_34",1000,0,0,0.624600602,0.688909137,0,0,0,0,0,0,0,24.62628502,0,0,0.79302196
"LU2_34",1250,0,0,0.523208602,0.567349944,0,0,0,0,0,0,0,23.40554494,0,0,0.633237443
"LU2_34",1500,0,0,0.442029385,0.472675684,0,0,0,0,0,0,0,22.36587323,0,0,0.832360978
"LU2_34",1750,0,0,0.389593995,0.413023541,0,0,0,0,0,0,0,21.52659761,0,0,0.869040004
"LU2_34",2000,0,0,0.358098242,0.376027661,0,0,0,0,0,0,0,20.52446327,0,0,0.81349335
"LU2_34",2250,0,0,0.336324172,0.350638396,0,0,0,0,0,0,0,19.84691038,0,0,0.767160474
"LU2_34",2500,0,0,0.314011299,0.325564521,0,0,0,0,0,0.040704943,0,19.08120615,0,0,0.754615892
"LU2_36",250,0,0,0,0,0,0,0,0,0,0,0,14.69182243,0,0,1.057973624
"LU2_36",500,0,0,0.438377506,0.454103834,0,0,0,0,0,0,0,12.45763439,0,0,1.197177781
"LU2_36",750,0,0,0.608282649,0.709739164,0,0,0,0,0,0,0,11.37560797,0,0,1.395160729
"LU2_36",1000,0,0,0.523987587,0.592014867,0,0,0.375590249,0,0,0,0,15.50992058,0,0,1.238324269
"LU2_36",1250,0,0,0.444430231,0.501314459,0,0,0.954315102,0,0,0,0,12.4115058,0,0,1.192675728
"LU2_36",1500,0,0,0.384366739,0.455719683,0,0,0.842478906,0,0,0,0,10.07494992,0,0,1.144981636
"LU2_36",1750,0,0,0.318525724,0.380547604,0,0,0.704896727,0,0,0,0,10.44191458,0,0,1.095443519
"LU2_36",2000,0,0,0.264194732,0.311629503,0,0,0.539681261,0,0,0.063599984,0,11.5703004,0,0,1.110564523
"LU2_36",2250,0,0,0.224673201,0.265426837,0,0,0.426411698,0,0,0.050251471,0,12.81480536,0,0,1.128122424
"LU2_36",2500,0,0,0.194732402,0.227747042,0,0,0.345391445,0,0,0.081406995,0,14.00470675,0,0,1.04345468
"LU2_38",250,0,0,1.453609089,4.467596831,0,0,0,0,0,0,0,4.515646876,0,0,0.416344047
"LU2_38",500,0,0,1.136148851,2.941667736,0,0,0,0,0,0,0,28.66627638,0,0,0.557289556
"LU2_38",750,0,0,0.815878227,2.078807621,0,0,0,0,0,0,0,29.23042857,0,0,0.513601119
"LU2_38",1000,0,0,0.627638669,1.592785161,0,0,0,0,0,0,0,24.27532764,0,0,0.530779445
"LU2_38",1250,0,0,0.508303664,1.28458525,0,0,0,0,0,0,0,16.75018045,0,0,0.800080756
"LU2_38",1500,0,0,0.426725204,1.076039303,0,0,0,0,0,0,0,15.13574851,0,0,0.95464263
"LU2_38",1750,0,0,0.366936805,0.924367392,0,0,0,0,0,0,0,15.83215707,0,0,1.03300717
"LU2_38",2000,0,0,0.321605559,0.807414856,0,0,0,0,0,0,0,17.40124057,0,0,1.116293126
"LU2_38",2250,0,0.049032808,0.286159083,0.717889092,0,0,0,0,0,0,0.015170638,19.75402994,0,0,1.055830935
"LU2_38",2500,0,0.039716341,0.257657406,0.646123556,0,0,0,0,0,0,0.030650563,21.00412175,0,0,1.016817887
"LU2_39",250,0,0,2.164779666,4.414972169,0,0,0,0,0,0,0,63.74463556,0,0,0.76890931
"LU2_39",500,0,0,1.231949076,2.469862465,0,0,0,0,0,0,0,78.90602024,0,0,0.333328682
"LU2_39",750,0,0,0.837823362,1.674705461,0,0,0,0,0,0,0,74.91006865,0,0,0.319337209
"LU2_39",1000,0,0,0.633280839,1.268423175,0,0,0,0,0,0,0,65.96833079,0,0,0.459929967
"LU2_39",1250,0,0,0.509594468,1.020308344,0,0,0,0,0,0,0,57.64799884,0,0,0.762722202
"LU2_39",1500,0,0,0.476116094,0.925970636,0,0,0,0,0,0,0,50.89607467,0,0,0.869964317
"LU2_39",1750,0,0,0.439039427,0.83822752,0,0,0,0,0,0,0,49.81301241,0,0,0.909951852
"LU2_39",2000,0,0,0.409107658,0.772469476,0,0,0,0,0,0,0,48.31873972,0,0,0.847915403
"LU2_39",2250,0,0,0.379579274,0.720839155,0,0,0,0,0,0,0,45.86527512,0,0,0.812609116
"LU2_39",2500,0,0,0.357474209,0.684707174,0,0,0,0,0,0,0,45.04956971,0,0,0.784112434
"LU2_40",250,0,0,2.45918713,5.436669072,0,0,0,0,0,0,0,0,0,0,0
"LU2_40",500,0,0,1.259346571,3.273931202,0,0,0,0,0,0,0,2.967898135,0,0,0.054192194
"LU2_40",750,0,0,0.843305928,2.308023474,0,0,0,0,0,0,0.186057043,6.935951055,0,0,0.473231902
"LU2_40",1000,0.365858521,0,0.634771017,1.746543558,0,0,0,0,0,0.315920251,0.314174961,6.206780451,0,0,0.795415587
"LU2_40",1250,0.234143321,0,0.510942218,1.430620642,0,0,0,0,0,0.230255274,0.307594465,4.816796134,0,0,0.894169069
"LU2_40",1500,0.328548843,0,0.430103767,1.224421786,0,0,0,0,0,0.22588151,0.255301067,5.319608613,0,0,1.072711432
"LU2_40",1750,0.241379873,0.001837376,0.373073039,1.068193785,0,0,0,0,0,0.306305484,0.229889303,4.265778224,0,0,1.05601804
"LU2_40",2000,0.184804658,0.063639788,0.328306819,0.943297397,0,0,0,0,0,0.282148435,0.234701584,4.566941895,0,0,1.090939892
"LU2_40",2250,0.14601742,0.121819265,0.292466632,0.844428644,0,0,0,0,0,0.24140206,0.233323102,4.656646879,0,0,1.007771421
"LU2_40",2500,0.118273416,0.098673025,0.263414504,0.76330602,0,0,0,0,0,0.23624544,0.253933734,4.683848027,0,0,0.942656115
"LU2_42",250,0,0,0.856813057,2.147162119,0,0,0,0,0,0,0,70.21201542,0,0,0
"LU2_42",500,0,0,1.094389429,2.19138398,0,0,0,0,0,0,0,69.7421499,0,0,0.115649942
"LU2_42",750,0,0,0.788522753,1.573571271,0,0,0,0,0,0,0,59.66790452,0,0,0.186791883
"LU2_42",1000,0,0,0.615219541,1.229078734,0,0,0,0,0,0,0,50.61339479,0,0,0.376280845
"LU2_42",1250,0,0,0.504486179,1.006296843,0,0,0,0,0,0.162836091,0,43.41620596,0,0,0.463270379
"LU2_42",1500,0.024465639,0,0.440257604,0.860522651,0,0,0.23720668,0,0,0.113078601,0,39.75381365,0,0,0.592639297
"LU2_42",1750,0.021851534,0,0.442767475,0.863841186,0,0,0.175118283,0,0,0.083077146,0,37.67533737,0,0,0.815174371
"LU2_42",2000,0.035889984,0,0.442470337,0.829071739,0,0,0.13407362,0,0,0.063605316,0,37.74670062,0,0,0.912056226
"LU2_42",2250,0.028357304,0,0.422430699,0.765145643,0,0,0.105933935,0,0,0.050255683,0,38.12964335,0,0,0.877982101
"LU2_42",2500,0.035351174,0,0.397092162,0.704252454,0,0,0.085805983,0,0,0.040706864,0,39.25049393,0,0,0.8135994
"LU2_44",250,0,0,0.776162346,0.46257842,0,0,0,0,0,0,0,58.555021,0,0,0
"LU2_44",500,0,0,1.165636286,1.201352391,0,0,0,0,0,0,0,39.63146966,0,0,0.309686934
"LU2_44",750,0,0,0.844176398,0.937727898,0,0,0,0,0,0,0,33.28348758,0,0,0.284217135
"LU2_44",1000,0,0,0.644947851,0.755491737,0,0,0,0,0,0,0,29.23722743,0,0,0.368603288
"LU2_44",1250,0.055594615,0,0.518877514,0.630744183,0,0,0,0,0,0,0,26.77393739,0,0,0.510003846
"LU2_44",1500,0.038606683,0,0.434100684,0.545260906,0,0,0,0,0,0.015310529,0,24.54195462,0,0,0.644051332
"LU2_44",1750,0.053388772,0,0.373152451,0.483023831,0,0,0,0,0,0.154437809,0,23.35275554,0,0,0.60816324
"LU2_44",2000,0.045379527,0,0.387643611,0.491355133,0,0,0,0,0,0.118240308,0,20.71029622,0,0,0.680069042
"LU2_44",2250,0.045514631,0,0.358472447,0.454108942,0,0,0,0,0,0.09342374,0,18.79878184,0,0,0.799832269
"LU2_44",2500,0.036866641,0.057937181,0.325693899,0.415864651,0,0,0,0,0,0.11629109,0.002719663,17.10604064,0,0,0.858240564
"LU2_46",250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.438111223
"LU2_46",500,0,0,0.670965134,0.670768218,0,0,0,0,0,0,0,0,0,0,2.28071587
"LU2_46",750,0,0,0.636847521,0.636653345,0,0,0,0,0,0,0,0.365728354,0,0,1.985903465
"LU2_46",1000,0,0,0.54027239,0.528316939,0,0,0,0,0,0,0,1.39671663,0,0,1.686885711
"LU2_46",1250,0,0,0.470900437,0.434092989,0,0,0,0,0,0,0,2.922626055,0,0,1.635097481
"LU2_46",1500,0,0,0.404554506,0.376758457,0,0,0,0,0,0,0.445147475,4.468979222,0,0,1.515452957
"LU2_46",1750,0,0,0.376055152,0.338718842,0,0,0.222965751,0,0,0,0.518482013,5.951521255,0,0,1.455167641
"LU2_46",2000,0,0,0.334279576,0.294213989,0,0,0.220353674,0,0,0,0.522074957,6.880689304,0,0,1.339555011
"LU2_46",2250,0,0,0.297679756,0.258625937,0,0,0.17410533,0,0,0,0.503731,7.74414758,0,0,1.309032471
"LU2_46",2500,0,0,0.280118866,0.248070033,0,0,0.141024496,0,0,0.029026555,0.480463368,9.258561209,0.029210639,0,1.236037445
"LU2_47",250,0,0,1.956242279,5.734507222,0,0,0,0,0,0,0,0,0,0,2.799873144
"LU2_47",500,0.290604853,0,1.177657758,3.532384614,0,0,0,0,0,0,0,0,0,0,2.279229958
"LU2_47",750,0.136353054,0,0.807575489,2.420501399,0,0,0,0,0,0,0,1.130454006,0,0,2.057386934
"LU2_47",1000,0.104202128,0,0.615652516,1.846200106,0,0,0,0,0,0.254500294,0.609332499,1.028222213,0,0,1.981278049
"LU2_47",1250,0.110320615,0,0.502002448,1.505767904,0,0,0,0,0,0.162875922,0.585519205,4.098913889,0,0,1.765770074
"LU2_47",1500,0.076610171,0,0.421437852,1.250261084,0,0,0,0,0,0.113106262,0.54001715,7.546699968,0,0,1.494512481
"LU2_47",1750,0.056284339,0,0.365951247,1.047394434,0,0,0.08181316,0,0,0.083097467,0.641476815,13.00355849,0,0,1.4398974
"LU2_47",2000,0.043092274,0,0.343021025,0.939149786,0,0,0.118596146,0,0,0.063620874,0.696802522,16.01602791,0,0,1.451267133
"LU2_47",2250,0.034047967,0,0.322439448,0.846900448,0,0,0.13425056,0,0,0.050279746,0.727913623,16.66838918,0,0,1.403098669
"LU2_47",2500,0.027578691,0,0.314997887,0.809518065,0,0,0.116533324,0,0,0.098664433,0.772415994,15.57350913,0,0,1.350397527
"LU2_50",250,0,0,2.840797025,1.999370466,0,0,0,0,0,0,0,66.23931783,0,0,0
"LU2_50",500,0,0,1.427194017,0.870308533,0,0,0,0,0,0,0,50.66773433,0,0,0.360916571
"LU2_50",750,0,0,0.925446539,0.59120508,0,0,0,0,0,0,0,46.00378048,0,0,0.383002441
"LU2_50",1000,0,0,0.690589158,0.459141115,0,0,0,0,0,0,0.082542706,40.12921007,0,0,0.333040074
"LU2_50",1250,0,0,0.547926345,0.37915771,0,0,0,0,0,0,0.785918468,32.94184173,0,0,0.358202982
"LU2_50",1500,0,0,0.458653604,0.33622396,0,0,0,0,0,0,0.816324947,25.27538338,0,0,0.5850586
"LU2_50",1750,0,0,0.415620518,0.315292459,0,0,0,0,0,0,0.784525719,19.46099609,0.020687324,0,0.681368754
"LU2_50",2000,0,0,0.368347436,0.282379266,0,0,0,0,0,0.094700971,0.851816341,15.00079928,0.015838577,0,0.791532136
"LU2_50",2250,0,0,0.324138242,0.24970809,0,0,0,0,0,0.07482491,0.850223989,12.24272706,0.012514339,0,0.867066665
"LU2_50",2500,0,0,0.289082172,0.225371689,0,0,0.037982515,0,0,0.149701822,0.786918017,10.46083123,0.010136555,0,0.961583093
"LU2_51",250,0,0,2.64495665,2.211777569,0,0,0,0,0,0,0,0,0,0,0
"LU2_51",500,0,0,1.314278901,1.055159662,0,0,0,0,0,0,2.330978452,0,0,0,0.953286556
"LU2_51",750,0,0,0.879229598,0.705722583,0,0,0,0,0,0,2.72833697,1.982093897,0,0,0.90503991
"LU2_51",1000,0,0.255925498,0.661716002,0.5322206,0,0,0,0,0,0,2.354472956,5.151296361,0.06335767,0,0.653649038
"LU2_51",1250,0,0.244013698,0.541192281,0.451131864,0,0,0,0,0,0.119784193,1.810614486,9.944312212,0.040547847,0,0.453792579
"LU2_51",1500,0,0.229106711,0.44978949,0.369652235,0,0,0,0,0,0.269006196,1.517419916,12.56557837,0.028157725,0,0.354277614
"LU2_51",1750,0,0.168321251,0.384302228,0.311854317,0,0,0,0,0,0.197634802,1.303226952,13.58447917,0.020687056,0,0.287747446
"LU2_51",2000,0,0.128869693,0.336189184,0.271209061,0,0,0,0,0,0.151312661,1.123436803,13.83241678,0.015838372,0,0.261831503
"LU2_51",2250,0,0.177878229,0.31685024,0.256095259,0,0,0,0,0,0.269373809,0.97579245,13.85146199,0.012514178,0,0.303868399
"LU2_51",2500,0,0.144080518,0.286793433,0.230404266,0,0,0,0,0,0.247265283,0.845553774,14.11731257,0.010136424,0,0.33977956
"LU2_52",250,0,0,2.219730894,2.804979396,0,0,0,0,0,0,0,57.82746869,0,0,0.50770594
"LU2_52",500,0,0,1.207946909,1.37076013,0,0,0,0,0,0,0,41.16672754,0,0,1.014880952
"LU2_52",750,0.435080394,0,1.005510872,1.13236901,0,0,0,0,0,0,0.446066285,33.92008748,0,0,0.864047358
"LU2_52",1000,0.244721872,0,0.943441881,1.020596209,0,0,0,0,0,0,0.681890144,35.71523873,0,0,0.664366795
"LU2_52",1250,0.156617896,0,0.851738869,0.908534333,0,0,0,0,0,0.164950016,0.624593313,36.67442675,0,0,0.567828478
"LU2_52",1500,0.108760504,0,0.750294622,0.79338181,0,0,0,0,0,0.274648534,0.609291535,36.84269543,0,0,0.464543697
"LU2_52",1750,0.079904688,0,0.643480444,0.674565174,0,0,0,0,0,0.266323198,0.483069681,37.0830716,0,0,0.395214145
"LU2_52",2000,0.06117643,0.000782192,0.559646053,0.583756688,0,0,0,0,0,0.216735141,0.408867559,38.29856302,0,0,0.445572279
"LU2_52",2250,0.053340108,0.076047625,0.506748419,0.523714014,0,0,0,0,0,0.242238143,0.378330415,39.55671727,0,0,0.476959822
"LU2_52",2500,0.062273364,0.061598214,0.44760765,0.457951497,0,0,0,0,0,0.212965676,0.40467238,40.34481796,0,0,0.511086804
"LU2_54",250,0,0,1.507166844,1.506788291,0,0,0,0,0,0,0,44.76105732,0,0,0.093807787
"LU2_54",500,0,0,1.059005296,1.059033374,0,0,0,0,0,0,0,42.90318554,0,0,0.222998074
"LU2_54",750,0,0,1.151855984,1.194058924,0,0,0,0,0,0.36279674,0,37.88192069,0,0,0.240255939
"LU2_54",1000,0,0,1.325344316,1.362403995,0,0,0,0,0,0.204064119,0,40.41845142,0,0,0.268211456
"LU2_54",1250,0,0,1.082296632,1.116394861,0,0,0,0,0,0.130597616,0.139888178,40.1492149,0,0,0.338113915
"LU2_54",1500,0.065894804,0,0.904510682,0.933473361,0,0,0,0,0,0.125440888,0.306933213,39.35484815,0,0,0.344753487
"LU2_54",1750,0.127092487,0,0.749697134,0.760766729,0,0,0,0,0,0.329704984,0.515683549,38.86774091,0,0,0.403802244
"LU2_54",2000,0.097304235,0,0.630760437,0.644692439,0,0,0,0,0,0.268346897,0.625565467,39.25359848,0,0,0.376555925
"LU2_54",2250,0.076881798,0,0.548046374,0.563738739,0,0,0,0,0,0.262934135,0.679964986,38.70396895,0,0,0.372831901
"LU2_54",2500,0.102884989,0,0.487069084,0.502180533,0,0,0,0,0,0.212975424,0.722009731,36.9085717,0,0,0.395402714
"LU2_56",250,0.826182996,0,2.259276355,2.079401282,0,0,0,0,0,0,0,65.272734,0,0,0.459000558
"LU2_56",500,0.57814487,0,1.624163416,1.553711722,0,0,0,0,0,0,0,58.86230979,0,0,0.316898504
"LU2_56",750,0.528432489,0,1.113676584,1.093015837,0,0,0,0,0,0,0,53.0073756,0,0,0.380716487
"LU2_56",1000,0.398354178,0,0.846127935,0.848435082,0,0,0,0,0,0,0,48.28072175,0,0,0.372587579
"LU2_56",1250,0.254939997,0,0.692068423,0.698934883,0,0,0,0,0,0,0,43.2964184,0,0,0.323343698
"LU2_56",1500,0.177038506,0,0.573882601,0.578739039,0,0,0,0,0,0,0.052261336,44.52688686,0,0,0.276241258
"LU2_56",1750,0.130067525,0.001170414,0.550767502,0.552242834,0,0,0,0,0,0.084171511,0.285562321,43.37060352,0,0,0.243475917
"LU2_56",2000,0.099581971,0.071561928,0.506030168,0.525357985,0,0,0,0,0,0.078932324,0.528290954,39.79088968,0,0,0.287935426
"LU2_56",2250,0.078681478,0.056542343,0.48645377,0.507349307,0,0,0,0,0,0.091223294,0.621098923,36.38743135,0,0,0.334317262
"LU2_56",2500,0.06373162,0.08703494,0.455568348,0.477276062,0,0,0,0,0,0.101757452,0.644028273,34.48570404,0,0,0.408087999
"LU2_57",250,0,3.676326316,1.605285587,1.658021715,0,0,0,0,0,0,0.906931508,26.39660273,0,0,1.325258295
"LU2_57",500,0,0.918841726,0.724728934,0.742867583,0,0,0,0,0,0,0.354087135,26.15431127,0,0,1.405176887
"LU2_57",750,0,0.4083386,0.465492133,0.487949844,0,0,0,0,0,0,0.372012148,19.49233677,0,0,1.02428283
"LU2_57",1000,0,0.241114291,0.342001622,0.402749146,0,0,0,0,0,0,0.499770785,19.01140878,0,0,0.789193815
"LU2_57",1250,0,0.330196679,0.273101178,0.319697126,0,0,0,0,0,0,0.537487475,16.65753118,0,0,0.870475904
"LU2_57",1500,0,0.229299159,0.228713397,0.261406212,0,0,0,0,0,0.036885017,0.453607998,15.62127111,0,0,0.833413622
"LU2_57",1750,0,0.168462627,0.196773695,0.222048693,0,0,0,0,0,0.08307347,0.358871164,17.36310684,0,0,0.744714937
"LU2_57",2000,0,0.128977943,0.173371534,0.195109432,0,0,0,0,0,0.063602502,0.288638735,17.60426222,0,0,0.732995224
"LU2_57",2250,0.050136766,0.196760251,0.153413202,0.173088913,0,0,0,0,0,0.050325732,0.318242205,16.33814364,0,0,0.710050866
"LU2_57",2500,0.040610541,0.159374866,0.137068991,0.154031097,0,0,0,0,0,0.09745925,0.337464702,17.39140507,0,0,0.685821416
"LU3_05",250,1.871706322,0,1.843398363,2.577851913,0,0,24.71676936,0,0,0,0,0,0,0,1.79317332
"LU3_05",500,0.467804465,0,1.515052852,2.282980668,0,0,14.45397471,0,0,0.61414927,0,0,0,0,3.096724427
"LU3_05",750,0.207895022,0,1.003261776,1.638582514,0,0,6.890131217,0,0,0.272931503,0,0,0,0,3.326740097
"LU3_05",1000,0.116935765,0.433806164,0.725898487,1.241692155,0,0,3.998350338,0,0,0.153517164,0.534579102,0,0,0,3.717488467
"LU3_05",1250,0.07483693,0.506340788,0.567336088,0.999206255,0,0,2.558877102,0,0,0.098248412,1.65404479,0,0,0,3.830809152
"LU3_05",1500,0.051969163,0.351619247,0.465126957,0.83536899,0,0,1.776966287,0,0.751113027,0.068226861,2.87019215,0,0,0,4.01827558
"LU3_05",1750,0.038180962,0.258329371,0.393901057,0.717455731,0,0,1.305510374,0,0.900409899,0.16524934,2.913804812,0,0,0,4.080949644
"LU3_05",2000,0.029232012,0.197781484,0.343043768,0.631662802,0,0,0.999521581,0,0.899756049,0.375934333,2.804376473,0,0,0,4.117140197
"LU3_05",2250,0.023096729,0.156329144,0.329656301,0.580264977,0,0,0.822792489,0,0.846420719,0.412999,2.635892446,0,0,0,4.10869344
"LU3_05",2500,0.018708241,0.199948269,0.316943248,0.539301626,0,0,0.753797445,0,0.774805854,0.3607319,2.450717676,0.249021707,0,0,4.065937951
"LU3_07",250,0,0,2.061220171,0,0,0,0,0,14.98379912,0,14.0823443,0,0,0,3.034515477
"LU3_07",500,0,0,1.240707686,0,0,0,4.648936026,0,8.040793043,0,8.679917755,9.954655006,0,0,2.510634573
"LU3_07",750,0,0,1.249517881,0.413573744,0,0,6.732759795,0,4.676967124,0,7.705564252,9.748084226,0,0,2.105732458
"LU3_07",1000,0,0.363682202,1.936232821,1.241802122,0,0,6.408799262,0,4.122268973,0,10.04062656,11.80010792,0,0,1.740848717
"LU3_07",1250,0,0.232750513,1.699085985,1.099708595,0,0,6.704607022,0,3.367178456,0.19066105,9.75662412,11.24474487,0,0,1.870890147
"LU3_07",1500,0,0.497393633,1.4179703,0.903973579,0,0,6.184348584,0,2.782751776,0.294683729,8.507630639,13.9888435,0,0,1.774853562
