array,site,buff_dist,airp_runway,borrowpit_dry,borrowpit_wet,borrowpits,camp_industrial,campground,canal,cfo,clearing_unknown,clearing_wellpad_unconfirmed,conventional_seismic,country_residence,crop,cultivation_abandoned,dugout,facility_other,facility_unknown,fruit_vegetables,golfcourse,greenspace,grvl_sand_pit,harvest_area,harvest_area_white_zone,interchange_ramp,lagoon,landfill,lc_class110,lc_class120,lc_class20,lc_class210,lc_class220,lc_class230,lc_class32,lc_class33,lc_class34,lc_class50,low_impact_seismic,mill,mines_oilsands,mines_pitlake,misc_oil_gas_facility,oil_gas_plant,open_pit_mine,peat,pipeline,recreation,reservoir,residence_clearing,ris_airp_runway,ris_borrowpits,ris_camp_industrial,ris_clearing_unknown,ris_drainage,ris_facility_operations,ris_facility_unknown,ris_mines_oilsands,ris_oilsands_rms,ris_overburden_dump,ris_plant,ris_reclaim_ready,ris_reclaimed_certified,ris_reclaimed_permanent,ris_reclaimed_temp,ris_road,ris_soil_replaced,ris_soil_salvaged,ris_tailing_pond,ris_tank_farm,ris_transmission_line,ris_utilities,ris_waste,ris_windrow,rlwy_dbl_track,rlwy_mlt_track,rlwy_sgl_track,rlwy_spur,road_gravel_1l,road_gravel_2l,road_paved_1l,road_paved_2l,road_paved_3l,road_paved_4l,road_paved_5l,road_paved_div,road_paved_undiv_1l,road_paved_undiv_2l,road_unclassified,road_unimproved,road_unpaved_1l,road_unpaved_2l,road_winter,rough_pasture,runway,rural_residence,sump,surrounding_veg,tailing_pond,tame_pasture,trail,transfer_station,transmission_line,truck_trail,urban_industrial,urban_residence,vegetated_edge_railways,vegetated_edge_roads,well_aband,well_bitumen,well_cased,well_cleared_not_confirmed,well_cleared_not_drilled,well_gas,well_oil,well_other,well_unknown
LU01,LU01_46,2500,0,0.013682343000000003,0.0040462039999999986,5.749899999999999e-4,0,0,0,0,0.020080652,0.001878834,0.002475436,0,0,0,0,0.008875145000000003,0,0,0,0,0,0.007277848999999998,0,0,0.001307345,0,0.117411693,0,0.047448427,0.2644427740000001,0.2194963780000001,0.047764805999999986,0,0,0.19023820100000005,0.11319772100000003,0.005378734,0,0,0,0.004247053,0.0033112980000000007,0,0,0.044900183999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014281862000000003,0.0038934559999999996,0,0,0,0,0,0,0,0.0016264839999999999,0,0.002069515,0,0,0,0,0,0,1.74413e-4,0,0,0,9.842380000000001e-4,0,0.016777531000000005,4.88328e-4,0,0,0,0.041250279,0.010270786,0.058899025000000015,0,0,0,0,0,4.6499999999999995e-6,0
LU01,LU01_82,2500,0,0,0.002079538,4.665379999999999e-4,0,0,0,0,2.3742499999999996e-4,0,0.007641558,0,0,0,0,0,0,0,0,0,0,0.0017251440000000005,0,0,0,0,0,0,0.001635587,0.7393566949999998,0.08948437699999998,0.103453234,0,0,0.019778778,0.046291333999999996,0.003288814000000001,0,0,0,0,0,0,0,0.001815502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002535445,0.004754520999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001656025,0,0,0,0,0,0,0.009538780999999998,0.003609437999999999,0,7.814030000000001e-4,0,0,0,0,7.83967e-4,0
LU01,LU01_27,2500,0,0.002449946,0,0.0017318020000000004,0,0,0,0,0.012109235000000003,3.1378400000000006e-4,0.010871211,0,0,0,0,0,3.23282e-4,0,0,0,0,0.003918621999999998,0,0,0.002034921,0,0.054601243000000015,0,0.005613732,0.3099063920000001,0.382650676,0.033159171000000015,0,0,0.12424614000000006,0.08982264400000002,0.007210721999999998,0,0,0,0.0035161290000000002,0.023753405000000005,0,0,0.049525824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008972296000000003,0,0,0,0,0,0,0,0.0024088720000000007,0.001873154,0,0.0016269119999999999,0,0,0,0,0,0,0.002400737,0,0,0,0.00160652,0,0.015463246999999998,7.09e-5,0,0,0,0.025532884,0.023203556,0.005722271,0.005316286,0,0,5.67138e-4,0,0.002558662,0
LU13,LU13_18,2750,0,3.66e-5,2.9536600000000003e-4,0,0.010986294,0,0,0,0.020617411000000006,4.3638700000000005e-4,0.004780947,0,0,0,0,0.008231755,8.52731e-4,0,0,0,8.985460000000002e-4,0,0,0,0.002224166,0,0.046864758,0,0.12757096499999995,0.451703331,0.08252712400000002,0.019420497000000005,0,0.07709277800000006,0.067319649,0.127500895,0,0,0.100127878,0,0.002797439,0,0,0,0.011430972999999999,0,5.871510000000001e-4,0,0,0,0,0,0,0.00971682,0,0,0,0,0,0,0,0.008898089999999999,0.005383638000000001,9.330090000000003e-4,0,0,0.033850392000000014,0,0,0,0,0,0,0,0,0,0.001601424,0,0,0,0,0,0,0,6.11e-5,0.004310611,0,0.006987718,0,0,0,0,0,1.1875e-4,0.003203538,0,0,0,0.003553393,0,0.010234237000000004,0.001738289,0.06732655300000003,0.006692963999999998,0,0.025191105000000005,0.001151968,0,0,0,0,0,0,0,0
LU13,LU13_15,2750,0,0,0.00370489,0,0.011171708999999997,0,0,0,0.035310935999999994,4.55219e-4,0.003448729000000001,0,0,0,0,2.2627800000000003e-4,2.04e-5,0,0,0,0.007800038000000001,0.002501475,0,0,0.001677981,0,0.04176415,0,0.17274567100000005,0.494834059,0.029022936,0.081647223,0,0.005216786,0.038137649000000017,0.13663152399999995,0,0,0,0,0.020930604000000005,0,0,0,0.008906497,0,0,0,0,0,0,4.230000000000002e-5,0,0.00100648,0,0,0,0,0,0,0,0,0.009556671,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1400000000000002e-5,2.1443100000000006e-4,0,0,0,0,0,0.001519703,0.001602136,0.005313378999999998,0,0.002044111,0,0,0,0,0,4.993339999999999e-4,0.002353828,0,0,0,0.0028811880000000002,0,0.013773427999999999,6.421230000000001e-4,0.008742202000000003,0,0,0.026391419000000013,3.36638e-4,0,0,0,0,0,0,0,0
LU13,LU13_03,2750,0,0,0.0012371970000000004,0,0,0,0,0,6.71216e-4,8.506200000000002e-4,0.009042970999999999,0,0,0,0,0,0,0,0,0,0,0.15397113500000006,0,0,0,0,0,0,0,0.7569018200000002,0.00320468,0.0076374860000000015,0,0,0,0.232256013,0,0,0,0,0.0033099859999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033648980000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001279501,0,0,0.00259266,0,0,0,0.008589102000000003,0.011312022,0,0,1.1654e-4,0,0,0,0,0
LU13,LU13_34,2750,0,0,0.0012371970000000004,0,0,0,0,0,7.18939e-4,2.07838e-4,0.010377026000000003,0,0,0,0,0,0,0,0,0,0,0.21311190100000005,0,0,0,0,0.002191815,0,0,0.8454365829999998,0,0.0074744910000000015,0,0,0,0.14489711100000005,0,0,0,0,0.003313208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003363895,0,0,0,0,0,0,0,0,0,9.360000000000005e-5,0,0,0,0,0,0,0.001511734,0,0,0,5.10284e-4,0,0,0.0025467040000000008,0,0,0,0.009858262,0.015195827999999998,0,0,1.1654e-4,0,0,0,0,0
LU13,LU13_57,2750,0,4.09097e-4,0.003465377,3.8091599999999997e-4,6.239590000000001e-4,0,0,0,0.0012616189999999998,4.6861600000000004e-4,0.008651764999999997,0,0,0,0,0,0,0,0,0,0.009148220999999998,0,0,0,0,0,0.035451409999999996,0,0.001105382,0.8706987150000004,0.005110025,0.003530907,0,0.010688297999999999,0.030541752999999994,0.04287351100000002,0.05888861600000001,0,0,0,0,0.007221363999999998,0.022288564,0,0.037733455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385008,0.001849884,0,0,0,0,0,0,0,0,0,0.002606811,0,0,0,0,0,0,0.004629608,0,0,0,5.11596e-4,0,0.02393089,0,0,0,0,0.018221176000000006,0.012772661,0,0,0,0,0,0,0.004983543,0
LU13,LU13_16,2750,0,3.66e-5,2.9536600000000003e-4,0,0,0,0,0,0.026603046,0.001256468,0.0064302749999999975,0,0,0,0,0,8.52731e-4,0,0,0,0.002938302,0,0,0,0.0016386939999999998,0,0.052709141000000015,0,0.10607270500000003,0.6089494580000002,0.051772485,0.045954339,0,7.515530000000001e-4,0.029109106999999988,0.10468121100000002,0,0,0.029190754,0,0.002840133,0,0,0,0.007250847999999997,0,5.871510000000001e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005668861,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95158e-4,0.001222638,0,0,0,0,0,0,1.97803e-4,0.004246348999999998,0,0.005571448,0,0,0,0,0,4.993339999999999e-4,0.002310724,0,0,0,0.003047714000000001,0,0.010968437999999995,0.001129685,0.06581900799999997,0,0,0.023555272000000006,6.460449999999999e-4,0,0,0,0,0,0,0,0
LU13,LU13_21,2750,0,3.66e-5,0,0,0.011152312,0,0,0,0.020524551000000005,3.65066e-4,0.001875722,0,0,0,0,0.008231755,5.740000000000001e-5,0,0,0,0,0,0,0,0.0029969049999999994,0,0.030421758,0,0.192122391,0.279003026,0.09530281699999997,0.036522181,0,0.161647912,0.087840483,0.117139432,0,0,0.122345593,0,0.002797439,0,0,0,0.014136771,0,5.871510000000001e-4,0,0,0,0,6.307509999999998e-4,0,0.017454936000000015,0,0,0,0,0,0,0,0.018017302000000006,0.005537856999999998,0.001885395,0,0,0.168993826,0,0,0,0,0,0,0,0,0,0.001090319,0.001459407,0,0,0,0,0,0,0,0.004032892,0,0.004925423,0,0,0,0,0,0,8.928140000000001e-4,0,0,0,0.0034589060000000007,0,0.010018279,0.0023909799999999996,0.036457437999999995,6.303839999999998e-4,0,0.022691281999999993,9.806140000000003e-4,0,0,0,0,0,0,0,0
LU13,LU13_37,2750,0,0,0,0,0,0,0,0,0,9.19e-5,0.011581089,0,0,0,0,0,0,0,0,0,0,0.009328597999999995,0,0,0,0,0.005985908,0,0,0.809822671,0.007471984,0,0,0,0,0.17671943700000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003312583,0,0,0,0,0,0,0,0,0,9.499410000000004e-4,0,0,0,0,0,0,0.004370421,0,0,0,1.3104700000000002e-4,0,0,0.001276648,0,0,0,0.010980501,0.008540804,0,0,0,0,0,0,0,0
LU13,LU13_55,2750,0,0,0,0,0,0,0,0,6.232610000000001e-4,2.1759100000000002e-4,0.005659108,0,0,0,0,0,0,0,0,0,0,0.03866974800000001,0,0,0,0,0.025650703,0,0,0.8481374970000002,0,0.002733979,0,0,0,0.123477821,0,0,0,0,0,0,0,0,0.012849391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032366400000000007,0,0,0,0,0,0,0,0,0,4.20297e-4,0,0,0,0,0,0,0.004474395,0,0,0,2.1405800000000004e-4,0,0,6.662939999999999e-4,0,0,0,0.010629376999999999,0.0043854,0,6.05852e-4,7.87e-5,0,0,0,1.4378299999999998e-4,0
LU13,LU13_47,2750,0,0,0,1.9147199999999999e-4,0,0,0,0,0.001973369,1.43697e-4,0.00837675,0,0,0,0,0.005106496000000002,2.688210000000001e-4,0,0,0,0,0.01782578,0,0,0,0,0.037261892,0,0,0.834471281,0.063355176,0.028072077,0,0,0.001370706,0.03546886999999999,0.047739098000000015,0,0,0,0.014168475999999998,0,0,0,0.043089341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3238e-4,0.00404295,0,0,0,0,0,0,0,0,0,0.002643868,0,0,0,0,0,0,0.005183802,0,0,0,1.56326e-4,0,0.02842735500000001,2.1974300000000003e-4,0,0,0,0.015797779999999994,0.0049824760000000004,0,0,0,0,0,0,0.0035426319999999996,0
LU13,LU13_51,2750,0,0,0,0,0,0,0,0,8.947480000000001e-4,9.390000000000003e-5,0.005068545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038696274999999995,0,0,0.9152679389999998,0.011702772999999998,0.0077538439999999985,0,0,0,0.026579169,0,0,0,0,0,0,0,0,0.030904812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023094869999999994,0,0,0,0,0,0,0,0,0,0,6.343479999999999e-4,0,0,0,0,0,0,0,0,0,0,2.47523e-4,0,0.015093953999999998,0.0015622579999999997,0,0,0,0.002307231,0.001862663,0,0,2.8544000000000003e-4,0,0,0,0,0
LU13,LU13_27,2750,0,0,0,0,0,0,0,0,8.947480000000001e-4,9.390000000000003e-5,0.004298807999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044667387,0,0,0.909447359,0.002303539,0.008420455999999998,0,0,0,0.03516126,0,0,0,0,0,0,0,0,0.035275947999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023100440000000002,0.001488895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2552600000000002e-4,0,0.017133993,8.312770000000003e-4,0,0,0,0.007199295000000001,0.001209948,0,0,0,0,0,0,0,0
LU13,LU13_05,2750,0,0,0,0,0,0,0,0,8.947480000000001e-4,0,0.003733127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043904270999999995,0,0,0.829389681,0.026863275000000006,0.07563664000000006,0,0,0,0.024206132999999994,0,0,0,0,0.00146308,0,0,0,0.04313599300000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016207489999999999,0.00283633,0,0,0,0,0,0,0,0,0,1.1886400000000002e-4,0,0,0,0,0,0,0.001425347,0,0,0,0,0,0.023851579,1.1231199999999999e-4,0,0,0,0.011000345,0.0013806519999999998,0,0,0,0,0,0,0,0
